name,name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO06651,ECO06651,5384,77648,J124304.83+310902.0,190.7702243715332,31.15054291829461,16.449654000000002,0.023016863999999998,sdss,86628,0.020639943,870826940.0,136.73454284667972,103.27814483642578,197512934,1975,129,53734,65.065735,1.2032409,0.012004784,315.3842856964263,22.02645514734434,13.054367,0.53740686,41.88019,1.4240903,0.6600991,919.9979855063316,61.63597735630192,37.043746999999996,0.7452924,40.721379999999996,0.52814144,158.97838513147954,11.672477948683497,6.406651,0.29321906,42.63256,1.7767133000000002,321.67761730990617,32.69101859182686,8.447961,0.2743526,30.113901000000002,1.3029441000000002,37.03689698860026,5.770430847226659,1.4175799,0.24777587,30.610209,5.1444497,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,445.9861203871071,42.41272305072525,12.296647,0.39129874,37.94256,1.4357775,-0.45619738,0.5070919,-3.7900155,0.47524804,1.2726002,0.49626732,-9999.0,-9999.0,0.34975022,21.146006,190.7701259849091,31.150567322402114,0.023016863999999998,sdss,legacy,marginal,1431,190.77014,31.150562,ECO06651,0.0088,0.0318,0.0138,0.0056,0.0579,14.1431,18.3168,0.0226,31.1505,0.0329,0.0787,190.77,0.042,0.4083,14.8713,4.07181,16.5309,16.2464,-0.0687485,14.3572,16.079,0.7143,7.84663,0.2083,0.0469,0.0241,-18.7693,15.9418,0.0291,6915.71,0.3037,0.19399999999999998,0.0236,17.4532,2.4243,3.24609,1.28314,2.36203,0.391495,9.07,2.3544400000000003,1.12996,8.91,0.238308,1.53265,0.57133626,8.83,3.16228,0.8920540000000001,0,9.45636,0,0,0,0,0,,0,3,6918.46,-21.5024,0.0,119.936,12.0389,0,12.1279,10.5805,0.109826,2.1215,10.7015,2951,0.11191300000000001,0.0,69.2822,11.9164,1.0,notinresolve,0,1,0,1.12737,L,8.11887,0.139988,2.36203,8.91,-19.0709,1.21954,0.97555,1.96033,1.9882900000000001,2.36395,2.7290799999999997,0.123304,0.2068,,,0.6960155912955892
ECO11104,ECO11104,5399,77681,J124625.44+321054.7,191.60605441982224,32.181833588638725,17.189121,0.02293849,sdss,86669,0.02263883,153845040.0,86.22809600830078,90.2493667602539,197555734,1975,557,53734,0.0,1.132903,0.008488419,258.746817384526,16.307326292882937,11.552436,0.5224342000000001,46.852318,1.2951778,0.73033583,1051.964753492291,60.63440822226294,46.093272999999996,0.83454376,40.391293,0.5476023,77.13357331376695,6.398175006105992,3.3815904000000003,0.28215432,44.900642,3.6751761,367.8198438784235,32.1560583945205,9.665567999999999,0.27859476,35.62860999999999,1.4307273999999999,24.185254246491947,4.88120930684425,0.9956268,0.24035776,14.277270999999999,8.65425,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1261.8195665338571,101.59235513311006,35.310356,0.6158783,36.992737,1.1679837,-1.2718493,0.42276620000000004,-4.6776285,0.37165362,2.6874442000000003,0.39299476,-9999.0,-9999.0,0.23462936,23.424316,191.60601908125167,32.18186115826971,0.02293849,sdss,legacy,marginal,1431,191.60603,32.181869,ECO11104,0.0082,0.0297,0.0129,0.0052,0.0541,14.4473,19.0679,0.0211,32.1818,0.026000000000000002,0.0735,191.606,0.0392,0.3692,0.0,2.2936400000000003,17.2476,16.9975,-0.0324879,0.0,16.8746,0.6074,6.32586,0.0,0.0227,0.0241,-18.0164,16.7376,0.0325,6918.92,0.4228,0.0,0.0247,18.1868,2.36021,3.1873299999999998,1.22879,3.00661,0.328384,8.71,2.2869200000000003,1.09639,8.55,0.19598,1.4598,0.2085867,8.51,3.16228,0.9650190000000001,0,9.17201,0,0,0,0,0,,0,2,6902.63,-18.5812,0.0,28.8634,11.0499,1,11.1289,8.8945,0.0232792,1.8773400000000002,9.4725,7871,0.0862372,0.0,39.4097,11.1085,1.0,notinresolve,0,1,0,1.2830000000000001,L,8.60253,0.1308,3.00661,8.55,-18.1709,1.28542,1.05847,2.06698,2.1179799999999998,3.01532,2.89954,0.132462,0.22591,,,0.1965380774293737
ECO03270,ECO03270,5404,77695,J120249.80+392601.6,180.70752656720921,39.43379296452551,14.841854999999999,0.020530265,sdss,86684,0.025518078,6502365000.0,181.43028259277344,198.4680938720703,197608701,1976,87,53401,82.94901,1.2001902,0.008270472,2728.0643316015216,127.69604611770433,12.418925999999999,0.3022127,68.15321,0.95813334,0.7080102,9554.062033155496,440.5968741392208,41.751422999999996,0.57346183,62.682219999999994,0.54509735,3905.029438863633,182.21606424359763,17.131535,0.27001676,66.80155,0.89182574,3340.5811304739495,232.99275369638644,8.104467,0.17822497,58.620982999999995,1.9005324000000001,385.59199728239184,34.339788066535895,1.6490479,0.15115106,88.028595,6.5429997,595.8425,24.97591,10.857978999999998,0.8436604999999999,12.493494,6.815305,964.1138652360654,82.39316184506895,2.5439448,0.19130734,90.14041,4.133767,-0.21028982,0.33902848,-3.2819142,0.33783162,0.40751776,0.33609062,-9999.0,-9999.0,1.5809788,35.118225,180.707516637794,39.43379647423149,0.020530265,sdss,legacy,marginal,1432,180.70753,39.433792,ECO03270,0.0149,0.0539,0.0233,0.0095,0.0981,11.5562,0.2372,0.0383,39.4339,0.0243,0.1333,180.708,0.0711,0.3541,12.6806,5.49251,14.7422,14.3158,-0.105999,12.1069,14.1127,0.7685,13.4362,0.0712,0.0218,0.0205,-20.4851,13.9093,0.0263,6181.04,0.0,0.0448,0.0204,15.7176,2.7640700000000002,3.6705400000000004,1.47576,1.16767,0.573956,10.01,2.76874,1.25395,9.75,0.352152,1.86227,4.7042949,9.65,1.41254,0.779486,0,9.95416,0,0,0,0,0,,0,2,6181.41,-20.8348,0.0,0.655583,11.4899,1,11.7949,9.8975,0.0268039,0.6000270000000001,10.4475,2673,0.0830061,0.0,59.1417,11.6986,1.0,notinresolve,0,1,0,1.21379,L,9.03813,0.237223,1.16767,9.75,-21.0306,1.2705600000000001,0.8703270000000001,2.0329599999999997,1.9227400000000001,1.16774,2.68515,0.127298,0.21814,,,1.3506574872502917
ECO07119,ECO07119,5411,77714,J120219.89+410453.9,180.58303844239518,41.08163563390941,16.647825,0.020611803999999997,sdss,86705,0.029318886000000002,378379800.0,132.41439819335938,105.24166107177734,197653801,1976,538,53401,0.0,1.0841601,0.012426972,415.41940876690217,19.6271801553295,22.346521,0.68532276,41.370304,1.0433028,0.63166296,1650.0419185757573,75.40302236567021,86.68604,1.4025582,37.364536,0.54195446,237.4534919424325,11.796672054544347,12.487498,0.39380822,42.396156,1.7571025000000002,576.9377337677473,39.89662282314765,17.773195,0.44383273,41.018032,1.3603021,47.13916138946765,5.066720159773936,2.3179789,0.28526798,32.790417,3.4562755,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1394.234756297768,89.06432877296255,47.170624,0.8835746999999999,38.053513,0.7903418000000001,3.3416487999999998,0.68373805,-1.9034897000000002,0.63160914,3.0807707000000004,0.5706972,-9999.0,-9999.0,0.42204574,16.868979,180.58288001823917,41.08166405134183,0.020611803999999997,sdss,legacy,marginal,1432,180.58289,41.081654,ECO07119,0.0075,0.0271,0.0117,0.0048,0.0494,13.2371,0.1194,0.0192,41.0818,0.0347,0.0671,180.583,0.0358,1.6522,14.9514,4.55011,16.7214,16.4261,-0.0385971,14.6088,16.2864,0.503,10.2067,0.331,0.0217,0.0206,-18.3542,16.1388,0.0341,6223.1,0.0,0.2085,0.0227,17.6068,2.3622799999999997,3.1816,1.21754,1.81912,0.401913,8.95,2.36597,1.0606,8.75,0.24497,1.54665,0.55540274,8.67,1.41254,0.760187,0,9.48099,0,0,0,0,0,,0,2,6196.32,-21.9761,0.0,47.4577,11.9749,0,12.4149,10.5155,0.0456931,0.540204,10.7225,2670,0.0455906,0.0,24.2636,12.2407,1.0,notinresolve,0,1,0,1.18654,L,8.114460000000001,0.11938,1.81912,8.75,-18.7143,1.1565299999999998,0.830332,1.87723,1.8164799999999999,1.81929,2.5371799999999998,0.100237,0.170382,,,0.5995835020012924
ECO09524,ECO09524,5443,78117,J123449.44+385332.2,188.7059985035536,38.892300274043436,17.0709,0.020683216,sdss,87132,0.029555438,274193180.0,125.74320220947266,139.50230407714844,198408933,1984,89,53433,14.538881,1.1609180000000001,0.029556812999999998,240.77980398397895,29.468195277953768,15.042323999999999,1.1114548,50.90965,2.9165853999999998,0.64534074,843.8293722568181,99.63022960751044,52.251979999999996,1.498797,47.12944,0.8230968000000001,68.23016280693747,10.302043124715148,4.2354080000000005,0.5637794,40.64105,5.6600965999999975,295.04523505483155,53.51566280813151,9.904243,0.5634422,30.722659999999998,2.137263,37.31475348259111,8.393239409068325,2.1784953999999996,0.51732546,62.6187,11.424314500000001,303.23016,17.220570000000002,38.6505,6.7191844,31.387493,4.5646889999999996,803.4451075254351,133.25005647685572,28.239271000000002,1.0493497999999999,37.859024,1.6018941,-0.30671787,1.1459491000000002,-3.5388405,1.1081101999999998,2.6916474999999997,1.4294360000000002,-9999.0,-9999.0,1.0061871999999998,9.480561999999999,188.70603287497886,38.89230002058781,0.020683216,sdss,legacy,good,1440,188.70606,38.892274,ECO09524,0.0081,0.0295,0.0128,0.0052,0.0537,13.8747,18.6976,0.0209,38.8922,0.025,0.0729,188.706,0.0389,0.3569,15.2693,6.72403,16.9609,16.6544,-0.0535946,0.0,16.5044,0.342,14.8803,0.0,0.0298,0.0211,-18.1411,16.3792,0.0352,6257.74,0.1103,0.2461,0.0256,17.9053,2.4967799999999998,3.33477,1.3423200000000002,2.36482,0.387238,8.83,2.37968,1.19082,8.67,0.235731,1.5417,0.22966501,8.59,3.16228,1.0075399999999999,0,9.32887,0,0,0,0,0,,0,1,6257.74,-18.1411,0.0,0.0,10.9829,1,11.0439,8.6785,0.0,0.463585,9.4215,6808,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.2322,L,7.67714,0.12978,2.36482,8.67,-18.3604,1.29938,1.10504,2.07481,2.1601,2.37031,2.93553,0.146814,0.24431599999999998,,,0.3595516981381852
ECO11674,ECO11674,5457,78178,J124442.59+404044.3,191.17751934299872,40.67896540854414,14.739764000000001,0.016797382,sdss,87204,0.035427157,11834001000.0,319.2025451660156,290.20489501953125,198543831,1985,438,53431,102.457466,1.65464,0.027361939,2695.3665153881075,412.2220442478286,7.477078999999999,0.32717824,85.15363,3.6717293,0.7571982,6839.901555150699,1060.5128094990416,17.867441,0.37977454,86.60398,1.3660463,4974.466802691135,770.3969911813,13.091084500000001,0.2886285,98.66218,1.8062679,2391.5739703324134,572.191502785115,3.3019434999999997,0.2170176,68.846985,4.34391,718.6067553807325,130.3619171033919,1.867519,0.19259831,110.80055,8.542064,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2370.522456861003,533.6874728460459,3.7892046,0.3126585,108.94883,7.832708,4.6659775,0.66888237,-0.5431052,0.74115795,2.7401326,0.87495726,-9999.0,-9999.0,3.002048,22.172009,191.1774761976297,40.6789978700816,0.016797382,sdss,legacy,good,1441,191.17747,40.678998,ECO11674,0.0084,0.0303,0.0131,0.0053,0.0551,10.5205,0.1333,0.0215,40.6789,0.0261,0.0749,191.17700000000002,0.04,0.0812,11.8277,16.4416,14.6211,13.9123,-0.21404299999999998,10.8986,13.5113,0.2827,40.0015,0.0674,0.0212,0.0205,-20.4343,13.1968,0.0452,5086.44,0.0,0.0167,0.0239,15.918,4.00906,5.06053,2.32423,0.060758300000000015,1.06244,10.49,3.79875,1.9301099999999998,10.37,0.668327,2.74728,1.7049744999999998,10.19,0.0562341,1.37753,0,9.2939,0,0,0,0,0,,0,4,5274.94,-21.2555,0.0,202.079,11.9509,1,11.9909,10.4985,0.0952765,0.249638,10.8445,4599,0.117558,12.2203,78.4101,12.0019,1.0,notinresolve,0,1,0,1.1830100000000001,L,8.87013,0.13331500000000002,0.060758300000000015,10.37,-20.7493,2.3073599999999996,1.68008,3.2993699999999997,3.23833,0.0609576,4.23033,0.44656,0.749117,,,1.4310644493352245
ECO07130,ECO07130,5458,78179,J124423.25+404148.5,191.0969124087093,40.696836788541695,16.33995,0.017981082,sdss,87205,0.019158576,705077100.0,191.4656982421875,203.5855712890625,198544031,1985,440,53431,37.659866,1.1485918,0.008075121999999999,1108.779732180746,38.72193218714017,21.03329,0.4924446,45.93957,0.9264252000000001,0.72791827,5261.89562483336,177.7398979640467,95.875786,1.3617392,43.642466999999996,0.33980358,577.8614138797129,22.31339459289078,10.551157,0.30252984,44.410683,1.1911885,1839.8236450466293,92.12296523688786,19.351616,0.3481416,42.478695,0.844088,118.22253351532164,10.709938870711474,2.0377421,0.21557389,43.779686,6.5518117,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4997.944295228418,234.33612603226973,55.1826,0.75535065,44.101279999999996,1.0903789,3.0629697,0.41806993,-3.0178118,0.3768183,3.139729,0.36217755,-9999.0,-9999.0,0.8564043,25.587320000000002,191.0969074322359,40.69682737565014,0.017981082,sdss,legacy,good,1441,191.09691,40.69683,ECO07130,0.0085,0.0309,0.0134,0.0054,0.0562,13.259,0.136,0.0219,40.6969,0.0269,0.0764,191.097,0.0408,0.111,14.8571,4.52916,16.4554,16.025,0.137259,14.2308,15.802,0.4705,12.7499,0.6137,0.0219,0.0207,-18.473,15.6091,0.0306,5451.79,0.0,0.1398,0.0324,17.3718,2.72033,3.5954900000000003,1.4783600000000001,0.70425,0.5827220000000001,9.25,2.6998599999999997,1.25731,9.03,0.361671,1.8247,0.64203629,8.85,0.630957,0.834883,0,9.38668,0,0,0,0,0,,0,4,5274.94,-21.2555,0.0,202.079,11.9509,0,11.9909,10.4985,0.0952765,0.21269899999999997,10.8445,4599,0.117558,12.2203,78.4101,12.0019,1.0,notinresolve,0,1,0,1.10094,L,8.71546,0.136006,0.70425,9.03,-18.9423,1.31746,0.943932,2.07105,1.98858,0.704275,2.74217,0.163759,0.272808,,,0.3288521399249297
ECO09637,ECO09637,5460,78181,J124719.32+412739.9,191.83035604847458,41.46123943243485,16.003056,0.019043429,sdss,87207,0.02391407,1400531100.0,190.62387084960938,184.7287750244141,198544931,1985,449,53431,21.692219,1.1980581,0.013415301000000001,634.087692576204,44.87284652814037,17.81515,0.60269797,55.020313,1.1908714,0.6858639,1719.2756395209083,121.00106076654492,46.36555,0.89494985,49.57172,0.6242088000000001,392.5605704953335,28.969781124596384,10.610672000000001,0.37868527,52.228424,1.7570793999999998,601.1453285038141,64.54321803627542,9.662317,0.3243483,49.824593,1.5243306,71.7182622252559,10.12818819970346,1.9126598000000001,0.28783944,64.05085,7.042299000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,597.9505615617339,60.97231692705724,10.378169999999999,0.44383829999999996,53.70816,1.1408337,0.7349199000000001,0.62369186,-3.7926687999999995,0.5767351,1.3114816999999999,0.54541993,-9999.0,-9999.0,0.92763484,17.672836,191.8305210141938,41.461104267308734,0.019043429,sdss,legacy,good,1441,191.83053,41.461090999999996,ECO09637,0.0087,0.0316,0.0137,0.0056,0.0575,13.327,0.139,0.0224,41.46100000000001,0.0277,0.0781,191.831,0.0417,0.1997,14.044,6.04882,15.9327,15.5176,-0.0176125,13.3096,15.3714,0.4602,13.6349,0.2303,0.0221,0.0206,-19.1048,15.1266,0.04,5770.93,0.0,0.1692,0.0249,16.9285,2.7074,3.5663300000000002,1.48522,0.9601540000000001,0.546061,9.43,2.62717,1.27915,9.21,0.339985,1.76823,0.97783272,9.07,0.630957,0.8806,0,9.595189999999999,0,0,0,0,0,,0,1,5770.93,-19.1048,0.0,0.0,11.1969,1,11.2439,9.2105,0.0,0.21509499999999998,9.7455,6894,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1024100000000001,L,8.39742,0.138989,0.9601540000000001,9.21,-19.5439,1.2750299999999999,0.9773649999999999,2.01438,2.0044,0.964399,2.74375,0.15123,0.247995,,,1.926410242790992
ECO06086,ECO06086,5468,78191,J124805.10+404310.6,192.0212864665144,40.719652037582435,15.175972,0.014752823,sdss,87219,0.02070263,2231560700.0,171.4363250732422,263.70458984375,198550131,1985,501,53431,42.284794,1.1838121000000001,0.007131541,1880.104223539916,81.58863892552358,21.663084,0.43556675,48.097621999999994,0.8190417,0.6958191999999999,4785.160044923431,208.30714849521962,54.517480000000006,0.8248445,48.09199,0.50501543,1122.438446415836,51.337172088273704,12.820977000000001,0.29917085,46.875645,1.1406716000000001,1673.1328828403607,109.3676563234616,10.890861,0.23964825,45.771004,1.2150379999999998,169.87945542597873,16.288085223598177,1.8448863999999998,0.19139794,39.897964,4.629809,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1281.5517946529412,81.21881682213875,8.956153,0.264575,50.58159600000001,1.5152518999999998,-0.23511946,0.34052053,-3.7526896,0.31286308,0.20977606,0.28739128,-9999.0,-9999.0,1.0513636999999998,30.319845,192.02127722504304,40.719629532704296,0.014752823,sdss,legacy,good,1441,192.0213,40.71963,ECO06086,0.01,0.0361,0.0156,0.0063,0.0656,12.0138,0.1586,0.0256,40.7197,0.0215,0.0891,192.021,0.0476,0.4374,13.2306,9.07468,15.2261,14.7416,0.014642700000000003,11.9893,14.4912,0.2893,25.3503,0.4299,0.021,0.0205,-19.3322,14.2994,0.032,4470.23,0.0,0.0943,0.0205,16.3768,3.04847,3.9323099999999998,1.7778,0.443379,0.671503,9.65,2.8260099999999997,1.5356,9.45,0.429296,1.9421700000000002,0.72401989,9.29,0.28183800000000003,1.12889,0,9.56971,0,0,0,0,0,,0,2,4460.94,-19.5527,0.0,16.4571,11.3159,1,11.3539,9.5255,0.0375231,0.2675,9.8915,644,0.0848449,0.0,78.6778,11.5971,1.0,notinresolve,0,1,0,1.1153600000000001,L,8.69793,0.158604,0.443379,9.45,-19.7444,1.48714,1.2713,2.26828,2.37239,0.456926,3.15353,0.24364499999999997,0.386047,,,0.8107646305502046
ECO03530,ECO03530,5481,78230,J122139.17+405056.1,185.41322231281555,40.84891639920095,13.969248,0.02303206,sdss,87263,0.025542033999999998,79431170000.0,345.4407653808594,363.3831481933594,198637475,1986,374,53475,128.54294,1.4165431,0.0073085967,3445.6039351483214,256.2306408061135,6.482739,0.26051491,104.650635,2.6094952,0.8921884,10110.220030545943,728.8029469412107,18.275839,0.34785277,81.53098,1.5011495000000001,6307.220693883748,457.31597214653453,11.446926,0.23270431,99.76992,2.3366952000000003,3535.041968722359,387.4732122655529,3.9502269999999995,0.12898347,88.371826,2.3324091,497.87182056399877,74.10447203461239,0.87156457,0.13864696,142.55486000000005,8.553347,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1794.9399589524003,204.83397117554952,2.2174139999999998,0.16223319,140.73026000000002,4.979856,2.4174416,0.26488176,-0.7079092,0.26445562,0.68463314,0.244714,-9999.0,-9999.0,1.6232015,41.903923,185.41321369864087,40.848929252932464,0.02303206,sdss,legacy,good,1442,185.41322,40.848931,ECO03530,0.0123,0.0445,0.0192,0.0078,0.0809,10.0364,0.1955,0.0315,40.8489,0.139,0.1099,185.41299999999998,0.0586,0.1659,11.2313,18.5632,13.5009,12.9383,-0.18623199999999998,10.4385,12.6282,0.8653,41.5936,0.0581,0.0553,0.0208,-22.1024,12.419,0.1964,6942.5,0.0,0.1765,0.0213,14.6651,3.59745,4.58971,2.19722,1.10362,0.800581,10.81,3.19307,1.9144700000000001,10.61,0.517826,2.2008099999999997,6.7734454,10.51,1.41254,1.30273,0,9.74036,0,0,0,0,0,,0,1,6942.5,-22.1024,0.0,0.0,12.0659,1,12.4819,10.6005,0.0,0.928875,10.6615,2837,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.0,L,8.637080000000001,0.195545,1.10362,10.59,-22.732,1.55683,1.44889,2.39151,2.60325,0.947483,3.43793,0.25631,0.402475,,,0.6235432797494462
ECO09599,ECO09599,5484,78240,J122738.23+402259.2,186.90935031778733,40.383133862783865,17.132282,0.022682482,sdss,87274,0.027244966000000002,280226180.0,159.220703125,159.6252899169922,198659175,1986,591,53475,35.167023,1.1172205,0.01060137,259.55978836608057,16.62097812076642,11.472612,0.5302334,47.53734,2.168428,0.7374457,1082.0393665360305,63.60240805098185,47.50165,0.8480501,45.524704,0.53477603,103.46396591146815,7.8284449284712085,4.5442343,0.30437270000000005,49.781113,2.9760063,378.3354428447659,33.80161108337393,10.769833,0.3166564,43.97705,1.4172548999999999,41.63655874307545,5.595026010329371,1.7715358,0.26728620000000003,54.266735,9.121624,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,951.1253649742107,78.47118613782983,28.898108,0.6121043,42.36868,1.0122693999999999,0.82787263,0.53945476,-3.988341,0.48100415,2.1641428,0.5067443,-9999.0,-9999.0,0.20185485,19.155945000000006,186.9093099846088,40.38312008087989,0.022682482,sdss,legacy,good,1442,186.90932,40.383128,ECO09599,0.0083,0.03,0.013000000000000001,0.0053,0.0546,0.0,0.132,0.0213,40.383,0.0242,0.0742,186.90900000000002,0.0396,0.0,15.0079,3.1118900000000003,17.1575,16.7878,0.0639935,14.597000000000001,16.5869,0.5528,10.1141,0.22,0.0581,0.0437,-18.2063,16.5077,0.0395,6854.83,0.0,0.4282,0.043,18.1357,2.55005,3.39034,1.3752,1.4157899999999999,0.444542,8.95,2.45968,1.20469,8.75,0.27403099999999997,1.6193899999999999,0.31063726,8.65,1.41254,0.9410879999999999,0,9.24429,0,0,0,0,0,,0,1,6854.83,-18.2063,0.0,0.0,11.0129,1,11.0579,8.7585,0.0,0.8088390000000001,9.3735,6864,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1903700000000002,L,8.67608,0.131986,1.4157899999999999,8.75,-18.491,1.28749,1.03769,2.0454,2.07976,1.425,2.83767,0.148821,0.245428,,,1.084064545325602
ECO06094,ECO06094,5497,78272,J124857.77+345207.5,192.24074786658443,34.868748466952425,15.257962,0.022759225,sdss,87311,0.033408243,5296501000.0,155.3750762939453,153.44114685058594,198740365,1987,403,53765,93.01931,1.1672871999999999,0.0053958404,3112.234912911797,142.2770047048994,11.377372,0.31597546,73.501175,2.4928577,0.9844710999999999,13901.125549789598,608.7251597316277,48.886875,0.705274,76.64689,1.7379991000000001,6655.810117915814,292.77421069976486,23.493698000000002,0.33563155,73.52055,2.2728029999999997,4860.533409017343,320.0272807945164,8.598758,0.18854375,69.910706,1.8084159,182.2868116803712,37.26045416695181,0.601276,0.14730021,67.40499,5.8196383,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,917.1047348571209,84.72962317362494,1.810682,0.16939928,104.01519,6.744717999999999,1.3432065,0.26707825,-2.0242093,0.24699166,0.17623638,0.21462749,-9999.0,-9999.0,1.5060523000000001,38.515575,192.2407311182244,34.8687549408044,0.022759225,sdss,legacy,good,1443,192.24074,34.868755,ECO06094,0.0074,0.0266,0.0115,0.0047,0.0484,12.1207,0.1171,0.0189,34.8687,0.05,0.0658,192.24099999999999,0.0351,0.0424,12.9516,3.8628699999999996,15.264000000000001,14.7297,-0.00193596,12.2451,14.4504,0.9490000000000001,9.75845,0.0713,0.0219,0.0205,-20.2624,14.2138,0.0303,6862.81,0.0,0.055,0.0204,16.2603,3.12169,4.0636,1.7351,0.216975,0.750223,10.17,3.0787299999999997,1.45571,10.01,0.470837,2.1368099999999997,2.7206076,9.79,0.125893,0.98201,0,9.67481,0,0,0,0,0,,0,1,6862.81,-20.2624,0.0,0.0,11.5699,1,11.5669,10.0165,0.0,1.06502,10.1775,4620,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.21112,L,9.54169,0.117118,0.216975,10.01,-20.6834,1.64717,1.1556899999999999,2.48732,2.36826,0.216975,3.2084,0.260921,0.43460699999999997,,,0.7587528768776345
