name,e_bv_sfd,spectofiber
ECO11507,0.03961552,0.7210229
ECO08537,0.01749532,0.7555116
ECO03684,0.01680721,0.7343112
ECO08602,0.01626209,0.7831677
ECO07968,0.02218707,0.7820888
ECO11802,0.0279624,0.7908866
ECO05385,0.02730459,0.7822567
ECO08340,0.03224059,0.7586
ECO08349,0.02580366,0.7341565
ECO08578,0.02060122,0.7156762
ECO06045,0.01848214,0.7487231
ECO00566,0.01200065,0.7803808
ECO11643,0.01005003,0.7805396
ECO06933,0.008636378,0.7598611
ECO06176,0.01039592,0.7259274
ECO00244,0.008654198,0.7670093
ECO05553,0.03722945,0.7529681
ECO07491,0.02997581,0.788616
ECO07969,0.03480911,0.7759
ECO13603,0.03689987,0.7779454
ECO04294,0.09847783,0.7055253
ECO07518,0.04666842,0.7329122
ECO00299,0.02796218,0.7895911
ECO11459,0.039925,0.76504
ECO09574,0.01577098,0.753099
ECO07809,0.02564961,0.7552856
ECO10329,0.04391652,0.7600673
ECO10951,0.02546905,0.7907279
ECO01145,0.01502589,0.7374955
ECO09428,0.01607901,0.7340697
ECO04510,0.04241095,0.7474408
ECO10397,0.03204268,0.6966901
ECO05635,0.03716965,0.7522327
ECO00005,0.02358659,0.7200451
ECO07908,0.03273565,0.773222
ECO11303,0.02599786,0.8628311
ECO06881,0.01869847,0.795104
ECO04455,0.01651528,0.7323508
ECO04560,0.0237083,0.7475336
ECO12013,0.02133241,0.7252499
ECO06293,0.02723022,0.7929412
ECO11165,0.02709376,0.7685771
ECO07154,0.02659474,0.7265739
ECO08067,0.02108761,0.7767506
ECO06506,0.02092081,0.8383262
ECO07884,0.04778238,0.8214004
ECO09292,0.01006009,0.7461993
ECO06404,0.01222399,0.7502032
ECO03627,0.01891903,0.7759804
ECO10718,0.01987531,0.7259969
ECO05309,0.02061487,0.7774119
ECO09012,0.02033539,0.7701736
ECO10304,0.03099849,0.7286717
ECO07663,0.02967825,0.7151783
ECO01012,0.02148995,1.011653
ECO10752,0.02603896,0.7386543
ECO10315,0.03224875,0.7321178
ECO05509,0.01535515,0.7729796
ECO09897,0.01669599,0.732216
ECO07852,0.03149293,0.7635503
ECO07872,0.02367473,0.767105
ECO05941,0.03839817,0.6932895
ECO07746,0.03020425,0.8078097
ECO11713,0.02154025,0.7592624
ECO05596,0.02138316,0.7349615
ECO03681,0.01623335,0.7384842
ECO05270,0.01579316,0.7406888
ECO09235,0.0138056,0.7720541
ECO05433,0.04029799,0.8166285
ECO09217,0.0367358,0.816006
ECO11782,0.033945,0.7325325
ECO12885,0.03522293,0.6734617
ECO04871,0.01907415,0.733691
ECO04772,0.013998,0.7307479
ECO10425,0.01303281,0.7249603
ECO08666,0.01022135,0.705111
ECO06016,0.01854221,0.7762799
ECO05133,0.01436113,0.7889656
ECO06612,0.01910126,0.7822614
ECO01545,0.01446006,0.7612673
ECO10714,0.01630159,0.91055
ECO10394,0.01471246,0.7816121
ECO05384,0.01015546,0.795617
ECO09378,0.01331071,0.7256238
ECO12772,0.04258369,0.7105314
ECO05837,0.02701284,0.7153586
ECO07502,0.0231941,0.7737948
ECO07419,0.03371235,0.8299445
ECO13426,0.05135779,0.7677132
ECO10208,0.04264703,0.7935141
ECO00294,0.0234516,0.7696541
ECO03331,0.02176394,0.7428324
ECO07450,0.02784093,0.7865946
ECO07442,0.0215668,0.7568743
ECO03652,0.02253,0.7346829
ECO12965,0.02938732,0.7290474
ECO07536,0.02285995,0.7456188
ECO09943,0.01515798,0.705368
ECO13032,0.008769194,0.8413839
ECO06029,0.02014812,0.8014994
ECO09882,0.03273426,0.6946056
ECO04247,0.01675772,0.7728294
ECO09592,0.01690734,0.8001806
ECO01642,0.01917406,0.7575526
ECO00909,0.03368024,0.809687
ECO09754,0.01515798,0.7934684
ECO10814,0.01435575,0.8759302
ECO00017,0.01925888,0.7077456
ECO05122,0.02544288,0.7748288
ECO03419,0.02856244,0.7448589
ECO06518,0.01075903,0.8002967
ECO10917,0.01531811,0.79013
ECO13516,0.02561484,0.769319
ECO12908,0.01544502,0.8011315
ECO09273,0.00893857,0.7846285
ECO06260,0.01238509,0.8010736
ECO09259,0.0237486,0.7570236
ECO07559,0.02489826,0.7682045
ECO09079,0.01842615,0.7388337
ECO04308,0.02095078,0.7436349
ECO04319,0.01995035,0.7274211
ECO03234,0.02092203,0.7504028
ECO12117,0.01447033,0.746406
ECO13023,0.01134707,0.7465336
ECO11104,0.01437088,0.7779378
ECO12924,0.01945144,0.708554
ECO01328,0.02044134,0.7790894
ECO13114,0.03843142,0.7294351
ECO02766,0.02346138,0.8405641
ECO02777,0.02583602,0.7568779
ECO12786,0.03471969,0.782536
ECO05216,0.02530503,0.7712546
ECO05734,0.01762899,0.8051724
ECO04820,0.01840837,0.8283035
ECO09688,0.0182987,0.8229504
ECO04857,0.01230604,0.7031766
ECO13063,0.01883942,0.8038122
ECO04841,0.02342563,0.8253183
ECO10640,0.01138421,0.7436379
ECO12173,0.01049158,0.76693
ECO08926,0.01164409,0.7314413
ECO04708,0.02285043,0.7178065
ECO08200,0.04409821,0.8233829
ECO08948,0.0113662,0.7652721
ECO08892,0.01411183,0.7185184
ECO08918,0.01284039,0.7235338
ECO06558,0.02669493,0.8341719
ECO02385,0.01662449,0.7438209
ECO02389,0.03110986,0.7882959
ECO04785,0.03566876,0.6883894
ECO00652,0.02732972,0.7421497
ECO09629,0.02465369,0.7699226
ECO02407,0.01165886,0.806303
ECO12026,0.04843927,0.5407262
ECO06950,0.03762575,0.8336652
ECO07082,0.05435506,0.8025415
ECO07299,0.04198318,0.7764902
ECO13705,0.0264625,0.8118597
ECO07305,0.02386459,0.7410941
ECO07263,0.02213742,0.7480978
ECO10161,0.03797664,0.7507941
ECO06804,0.04491972,0.787182
ECO07181,0.02459011,0.7717847
ECO05066,0.03053049,0.8756124
ECO03930,0.02464386,0.7837535
ECO03196,0.02803818,0.8107853
ECO03478,0.03476066,0.7505815
ECO04894,0.03366584,0.7496701
ECO10292,0.02749549,0.7689579
ECO13439,0.02461125,0.698588
ECO11016,0.02047943,0.7769451
ECO02670,0.03394125,0.7918514
ECO02690,0.02705768,0.8281251
ECO08109,0.02438648,0.7303799
ECO05685,0.02397038,0.8290787
ECO03008,0.03154026,0.770662
ECO03279,0.04025723,0.7790756
ECO11640,0.03479631,0.7743242
ECO12673,0.02101548,0.77058
ECO02126,0.03077533,0.8076886
ECO13309,0.01638979,0.7395765
ECO09900,0.01005648,0.7748592
ECO09648,0.02465942,0.730511
ECO10558,0.0153451,0.7471854
ECO05279,0.01937855,0.8272844
ECO06762,0.02009844,0.7889391
ECO01246,0.01228598,0.7717341
ECO05032,0.1091411,0.7619813
ECO04403,0.01573336,0.7622447
ECO04722,0.03597146,0.7890117
ECO11259,0.02858306,0.8389921
ECO12207,0.05499792,0.7530469
ECO04301,0.01622714,0.7101392
ECO04402,0.02385651,0.783242
ECO02201,0.05383494,0.7918712
ECO09464,0.01347439,0.8127636
ECO03555,0.01396905,0.87244
ECO11978,0.02671842,0.7814125
ECO05707,0.02610273,0.7680026
ECO00511,0.02266521,0.6273037
ECO07591,0.02910417,0.7678427
ECO09914,0.02212713,0.7416301
ECO12958,0.03106062,0.7884213
ECO00032,0.02483334,0.725745
ECO02742,0.01858824,0.8394536
ECO04171,0.02764403,0.7799006
ECO06397,0.02723481,0.7597896
ECO07695,0.02444206,0.8315523
ECO08580,0.02060236,0.7235897
ECO11011,0.03476739,0.704928
ECO06820,0.02114732,0.7433733
ECO06986,0.02127897,0.7776638
ECO03432,0.02098766,0.7211846
ECO06104,0.02104251,0.7702089
ECO07093,0.02379288,0.7410405
ECO11799,0.02883018,0.7650909
ECO06985,0.02140862,0.8058946
ECO11448,0.01664277,0.7150619
ECO08155,0.02257995,0.7687269
ECO11493,0.02292107,0.703049
ECO03148,0.02074203,0.7402626
ECO12216,0.01218708,0.8110966
ECO08264,0.03243617,0.7812788
ECO06127,0.02720383,0.7621294
ECO08774,0.03409811,0.7378865
ECO09095,0.02683823,0.7513188
ECO11273,0.01603232,0.8597173
ECO10611,0.02241434,0.7311005
ECO08818,0.01377217,0.8186116
ECO06869,0.01226768,0.772259
ECO08694,0.01226768,0.772259
ECO08798,0.0094267,0.7891104
ECO03761,0.01060209,0.7893875
ECO13337,0.01233903,0.7570708
ECO11644,0.01060578,0.7553125
ECO03785,0.008547292,0.7623264
ECO13175,0.01070121,0.8276903
ECO06668,0.01063655,0.7639264
ECO03858,0.008441126,0.7284363
ECO06200,0.007597679,0.7552839
ECO01925,0.008288309,0.7413788
ECO07140,0.01609013,0.7478608
ECO07488,0.03161153,0.8120031
ECO11840,0.05667801,0.8024411
ECO12739,0.03144208,0.8286556
ECO13610,0.07807797,0.7470856
ECO12780,0.04883289,0.7279491
ECO12341,0.04175708,0.7898403
ECO13495,0.01879831,0.8096197
ECO10191,0.02328634,0.737491
ECO10204,0.03037935,0.7487333
ECO03176,0.04662383,0.8736081
ECO02673,0.01994734,0.7202515
ECO11779,0.03834026,0.8110235
ECO09439,0.02017652,0.7375345
ECO04264,0.01504498,0.8103865
ECO10703,0.022758,0.822766
ECO10019,0.01574147,0.6531128
ECO12788,0.0158309,0.7073594
ECO09801,0.009232434,0.7702831
ECO09822,0.01132223,0.7432888
ECO10445,0.01262775,0.7948596
ECO09838,0.01315343,0.7545391
ECO11558,0.009293954,0.7553667
ECO09736,0.02338963,0.7403817
ECO04509,0.02490501,0.7352867
ECO06470,0.02129326,0.7546113
ECO11139,0.02605179,0.7494889
ECO11178,0.02474588,0.8142887
ECO11184,0.02100064,0.8116915
ECO11190,0.03333662,0.7722055
ECO13024,0.022214,0.8171682
ECO07925,0.05014871,0.8197994
ECO06497,0.01228121,0.7693897
ECO06229,0.007509868,0.7536613
ECO10384,0.01692881,0.7089177
ECO09197,0.01376995,0.7284013
ECO00607,0.01459925,0.777521
ECO12754,0.02080765,0.7398928
ECO06500,0.01738748,0.7371881
ECO07298,0.01744281,0.746738
ECO11926,0.01320096,0.7297994
ECO11922,0.02691693,0.7448571
ECO09050,0.02208506,0.7768197
ECO03503,0.02054701,0.72601
ECO10730,0.05002341,0.7222095
ECO10326,0.02788794,0.7433938
ECO07806,0.03488382,0.7122105
ECO03058,0.09296586,0.7702554
ECO10786,0.03583074,0.7467784
ECO07794,0.02672264,0.6300735
ECO10323,0.02185503,0.7258788
ECO04806,0.02364397,0.7926618
ECO09720,0.0248068,0.7449281
ECO09654,0.02677042,0.7620452
ECO10370,0.01534832,0.7416931
ECO09976,0.03717344,0.7163491
ECO06819,0.04265222,0.7328402
ECO07394,0.03580412,0.7581095
ECO01383,0.04069646,0.814743
ECO09192,0.01506898,0.7266391
ECO01566,0.01722475,0.7772569
ECO00181,0.03882189,0.9234822
ECO13438,0.03327986,0.7640491
ECO05883,0.03705239,0.7580064
ECO05894,0.03159294,0.7491075
ECO09933,0.0103788,0.733871
ECO06381,0.03052196,0.7881452
ECO13079,0.01649358,0.7689371
ECO01299,0.007556934,0.741347
ECO03481,0.01928212,0.7481374
ECO10389,0.02167781,0.8063844
ECO09237,0.01401731,1.404938
ECO12862,0.02521803,0.748019
ECO03334,0.01963876,0.733477
ECO00297,0.02519704,0.7949459
ECO06482,0.05033239,0.7764586
ECO03736,0.02680016,0.7247773
ECO06160,0.08439168,0.7728704
ECO03288,0.01990828,0.7606382
ECO07577,0.02022487,0.7189066
ECO00828,0.03082835,0.8001241
ECO09686,0.01351799,0.7450485
ECO09902,0.01679966,0.763828
ECO01580,0.0170881,0.801273
ECO13298,0.01242058,0.7498434
ECO05810,0.01199599,0.8221531
ECO10351,0.02086815,0.7284896
ECO09802,0.01388122,0.7854794
ECO09795,0.01841982,0.7436772
ECO01435,0.03509304,0.7474377
ECO10491,0.02439407,0.7050751
ECO06345,0.02919668,0.750211
ECO05170,0.02752841,0.7548591
ECO00401,0.009252944,0.7530985
ECO06531,0.01322691,0.7558139
ECO10035,0.0263316,0.7565904
ECO09280,0.01916047,0.7308961
ECO09697,0.02395509,0.773982
ECO11033,0.02007914,0.7450076
ECO06359,0.01302848,0.7449407
ECO01536,0.01374932,0.7360049
ECO11612,0.02134184,0.7567964
ECO06851,0.01750286,0.7480392
ECO05709,0.0181627,0.8071217
ECO11551,0.01908119,0.7545592
ECO12116,0.01267556,0.7426081
ECO11821,0.0139191,0.7181587
ECO00638,0.01836083,0.6998121
ECO02080,0.01992714,0.7498724
ECO03645,0.0149585,0.7816592
ECO06651,0.01517416,0.7003303
ECO10628,0.0137755,0.6971318
ECO06073,0.02258842,0.7211939
ECO13727,0.02650694,0.7345841
ECO06808,0.02867017,0.7471409
ECO02768,0.02832273,0.7892587
ECO02772,0.03004662,0.8016561
ECO00227,0.02544232,0.7813157
ECO09929,0.01853286,0.7371053
ECO09922,0.01429682,0.8188446
ECO05524,0.01881213,0.7751293
ECO00413,0.01720479,0.7423998
ECO03899,0.01037891,0.7478666
ECO08933,0.01155691,0.8037307
ECO01512,0.01738196,0.7493824
ECO03854,0.01581589,0.7468853
ECO12167,0.01034132,0.767377
ECO08501,0.03504065,0.7705443
ECO11542,0.05656296,0.7164798
ECO08845,0.0115929,0.7386217
ECO03890,0.01066885,0.729726
ECO11560,0.009104091,0.756777
ECO00467,0.01548246,0.8345553
ECO04744,0.04325091,0.8144838
ECO07160,0.02166753,0.7500837
ECO04784,0.03721672,0.7606974
ECO12184,0.04097944,0.7728361
ECO04856,0.04170692,0.8040176
ECO12189,0.05231915,0.879104
ECO12196,0.05527682,0.8274525
ECO05001,0.02886979,0.7519192
ECO11634,0.02036501,0.7834713
ECO12541,0.02208676,0.7263952
ECO07277,0.02233146,0.697027
ECO12903,0.01777014,0.758678
ECO07270,0.027824,0.6993576
ECO11322,0.01932179,0.7820413
ECO07297,0.02215494,0.8067761
ECO07219,0.02272786,0.7803538
ECO03660,0.01879108,0.7073574
ECO06312,0.03015024,0.7246388
ECO01241,0.1429539,0.7919132
ECO10762,0.02232308,0.7493691
ECO13459,0.01814906,0.7672929
ECO07932,0.02498503,0.7990142
ECO00012,0.02461956,0.7144199
ECO03458,0.03124319,0.741623
ECO08006,0.03219057,0.7786982
ECO04620,0.02555968,0.7772306
ECO04540,0.02286898,0.7262465
ECO11214,0.02274866,0.7656222
ECO04859,0.02941566,0.8346334
ECO05742,0.04333271,0.774992
ECO02672,0.03924226,0.7812798
ECO00068,0.03122418,0.7785977
ECO11125,0.02132653,0.7573073
ECO05758,0.05305506,0.8011543
ECO10070,0.03249166,0.740721
ECO03388,0.03511317,0.7222711
ECO03254,0.04535197,0.7746468
ECO03352,0.02467729,0.731143
ECO12664,0.03752566,1.9688
ECO03479,0.03210182,1.053526
ECO04017,0.02439388,0.7521558
ECO02724,0.02331217,0.7801846
ECO00780,0.01687761,0.7533045
ECO05713,0.01151903,0.7685072
ECO09873,0.008031927,0.7745283
ECO09938,0.007438865,0.7722624
ECO07493,0.04539443,0.7344415
ECO04737,0.03019293,0.7302557
ECO12142,0.04094972,0.8079922
ECO10071,0.03780086,0.7866721
ECO13106,0.0684371,0.7382787
ECO08629,0.01736103,0.7333201
ECO12581,0.02143253,0.7592031
ECO06037,0.03710667,0.7341123
ECO07673,0.03893756,0.7728981
ECO03082,0.02419974,0.7968109
ECO05202,0.02859056,0.772722
ECO10254,0.01796925,0.7742044
ECO00825,0.03947885,0.8028395
ECO06267,0.02635403,0.7862214
ECO10246,0.0382198,0.6995622
ECO10276,0.03997683,0.7220467
ECO03537,0.02668058,0.7303727
ECO08897,0.02068358,0.7949427
ECO00579,0.01996006,0.9004974
ECO13138,0.04039697,0.7417539
ECO08965,0.01745567,0.7915934
ECO12918,0.0159485,0.7467091
ECO08551,0.02170937,0.7526549
ECO08591,0.02383076,0.7007357
ECO00509,0.02943666,0.7215998
ECO09203,0.01762858,0.7384349
ECO09527,0.01285643,0.6826553
ECO08002,0.01528625,0.7301376
ECO06532,0.01607423,0.7168919
ECO09444,0.01248683,0.7575758
ECO11073,0.01773216,0.772235
ECO05449,0.02112562,0.771026
ECO08488,0.02538477,0.8278922
ECO11626,0.01741865,0.7874203
ECO11079,0.02165208,0.8130402
ECO01901,0.008012544,0.7641951
ECO08220,0.0469675,0.7781649
ECO08330,0.03231689,0.7607002
ECO05491,0.02770526,0.7373148
ECO08545,0.03796067,0.7634022
ECO05495,0.03660808,0.7270008
ECO11613,0.03606185,0.6845992
ECO08736,0.01544523,0.6945804
ECO12237,0.0125274,0.7424998
ECO06093,0.01232792,0.8222883
ECO06672,0.01040733,0.7647421
ECO03806,0.01097254,0.7968472
ECO06157,0.009733307,0.7442067
ECO06907,0.009577888,0.75679
ECO06908,0.00845966,0.7357383
ECO12955,0.0111866,0.7738459
ECO12271,0.01364171,0.733328
ECO07543,0.04475138,0.7706658
ECO12170,0.05198419,0.7868136
ECO07248,0.03996025,0.8005419
ECO12722,0.03441638,0.7237357
ECO07509,0.02595975,0.7468143
ECO04604,0.03288222,0.8048028
ECO05430,0.01331803,0.7643065
ECO13472,0.02815045,0.6182886
ECO00207,0.02954371,0.7426045
ECO01321,0.0311462,0.8055251
ECO12402,0.02520604,0.7133019
ECO10705,0.01587219,0.7714047
ECO09323,0.0182362,0.7685817
ECO04443,0.01485701,0.7480175
ECO10383,0.01598289,0.7230987
ECO05042,0.01643925,0.7953033
ECO06958,0.01656496,0.7527373
ECO10739,0.0147331,0.7991935
ECO10421,0.01209585,0.754902
ECO10929,0.007203071,0.7029749
ECO10448,0.01250091,0.7378008
ECO09552,0.01819207,0.8348598
ECO04571,0.01173274,0.7553745
ECO04751,0.01165823,0.8168243
ECO09708,0.02698716,0.8072326
ECO09664,0.01988678,0.7957895
ECO04532,0.008505471,0.7491693
ECO06601,0.02184543,0.7824208
ECO11756,0.02870982,0.7970862
ECO04588,0.02456308,0.7916638
ECO03677,0.02880873,0.8123755
ECO11878,0.02261071,0.8107026
ECO10869,0.02271655,0.8901159
ECO13397,0.02156851,0.7652888
ECO04021,0.04796837,0.7105528
ECO05691,0.03021876,0.7953369
ECO06598,0.0289663,0.799326
ECO13581,0.0289663,0.799326
ECO13445,0.03245503,0.7133021
ECO11924,0.01476096,0.7674887
ECO07779,0.02631369,0.7094045
ECO00856,0.03924369,0.7677277
ECO02955,0.05394287,0.7299051
ECO03024,0.06550249,0.7129238
ECO13596,0.01901832,0.6927761
ECO08589,0.03117635,0.7728926
ECO07104,0.01749141,0.7824596
ECO02187,0.02608784,0.8193645
ECO00203,0.02603422,0.9269915
ECO10947,0.02056599,0.7345524
ECO08765,0.02931087,0.7806805
ECO06354,0.01262136,0.7812076
ECO06605,0.01670892,0.7589971
ECO06874,0.01439126,0.7430912
ECO07581,0.02283574,0.7726163
ECO10704,0.01971139,0.8603526
ECO04910,0.03861079,0.778416
ECO00040,0.03527863,0.7739034
ECO01211,0.02608593,0.8142263
ECO08014,0.04644143,0.7370818
ECO09478,0.01621554,0.7279579
ECO13435,0.02526578,0.7296473
ECO05094,0.03456625,0.8145862
ECO13414,0.03887219,0.7658458
ECO08036,0.04444648,0.747668
ECO08567,0.03982287,0.7367721
ECO13040,0.01083805,0.7661007
ECO00891,0.01265039,0.7786969
ECO00894,0.01842611,0.8617452
ECO11666,0.01794981,0.7170541
ECO09503,0.01298494,0.702701
ECO05517,0.01307448,0.7843715
ECO10470,0.01278756,0.7660761
ECO09166,0.01372308,0.7804627
ECO05273,0.018227,0.7658725
ECO03812,0.01785554,0.7690344
ECO00503,0.0139119,0.7080779
ECO11318,0.05045242,0.7648532
ECO12865,0.02620545,0.7790791
ECO01615,0.03586035,0.799052
ECO06888,0.08732479,0.7786025
ECO10167,0.04304411,0.8020175
ECO07386,0.04410845,0.7976691
ECO00291,0.02468146,0.7481004
ECO07439,0.03906166,0.7592025
ECO07421,0.02338688,0.7176213
ECO06802,0.01536668,0.7704445
ECO04210,0.01822707,0.8372164
ECO06549,0.01585531,0.8082442
ECO09612,0.01607313,0.7533747
ECO11941,0.01834538,0.7869965
ECO04239,0.01170415,0.7297019
ECO09553,0.01318604,0.7502079
ECO09590,0.01303268,0.8239761
ECO09757,0.01363157,0.8062389
ECO06805,0.02160013,0.7466094
ECO10733,0.01773662,0.7733484
ECO13527,0.03076117,0.7617487
ECO05169,0.03041453,0.7519848
ECO07939,0.03009154,0.8064535
ECO09570,0.01071276,0.7617548
ECO13055,0.01224746,0.8422578
ECO00879,0.01192894,0.7703426
ECO09449,0.01581847,0.7808836
ECO09768,0.01398586,0.7933319
ECO10137,0.01506862,0.8260025
ECO12887,0.0118466,0.7884084
ECO13723,0.02288463,0.7718764
ECO03722,0.03483735,0.7450018
ECO07624,0.02510836,0.7740228
ECO02521,0.03088739,0.7571899
ECO13118,0.0285448,0.7947989
ECO01011,0.013136,0.7668184
ECO12175,0.0104916,0.7264134
ECO06850,0.0117757,0.7446412
ECO08928,0.01142212,0.8280331
ECO04721,0.02434785,0.7699414
ECO10681,0.03535824,0.7911673
ECO03913,0.009791171,0.7628735
ECO00337,0.01184624,0.7839796
ECO08834,0.008636165,0.7391768
ECO06121,0.009331685,0.7377928
ECO07162,0.02185628,0.7662389
ECO08527,0.01762762,0.8014827
ECO00330,0.0365827,0.785631
ECO04886,0.0500835,0.7897349
ECO08921,0.0171219,0.7710707
ECO12915,0.0152972,0.7342588
ECO08972,0.01664961,0.7591131
ECO00515,0.03147833,0.7451065
ECO02380,0.03675544,0.7552732
ECO00678,0.02789501,0.6818475
ECO12545,0.03014446,0.7682958
ECO01281,0.05340857,0.7810441
ECO03608,0.02282235,0.6972748
ECO11325,0.02355531,0.7623507
ECO10145,0.03049912,0.725728
ECO13057,0.03552331,0.7342946
ECO11267,0.0421615,0.8421252
ECO07269,0.0399592,0.8186678
ECO12775,0.02813076,0.7198501
ECO03453,0.03237963,0.6973088
ECO03546,0.02817304,0.7133646
ECO06784,0.02427759,0.7385192
ECO03919,0.02407421,0.715799
ECO10155,0.164127,0.7866709
ECO05062,0.02927442,0.8599783
ECO07075,0.03961701,0.6991669
ECO05109,0.03712628,0.7453274
ECO03185,0.0227987,0.6895785
ECO01527,0.03703852,0.7891411
ECO04136,0.02972023,0.7171857
ECO04116,0.03416002,0.7691469
ECO07885,0.02570515,0.7423426
ECO11302,0.02106545,0.7069334
ECO00045,0.03454589,0.8267558
ECO12934,0.02594091,0.7544445
ECO04106,0.03072509,0.7449008
ECO07947,0.02446477,0.7424994
ECO02709,0.02204381,0.8097053
ECO02716,0.0274674,0.7693527
ECO08116,0.03340491,0.8070559
ECO13530,0.03504226,0.7250147
ECO02715,0.02363887,0.796901
ECO13150,0.02173905,0.7824085
ECO03427,0.04249671,0.7697636
ECO00690,0.02461176,0.8324124
ECO04022,0.02460893,0.7530119
ECO05334,0.01966447,0.6841536
ECO10296,0.01795277,0.7538818
ECO09990,0.01572811,0.7428609
ECO10747,0.006173034,0.694241
ECO13239,0.01509677,0.7820072
ECO05416,0.0129893,0.7122471
ECO10892,0.10095,0.7135019
ECO05035,0.1098951,0.7926576
ECO04530,0.02792077,0.7475213
ECO01609,0.03438294,0.8424
ECO04989,0.02152591,0.7284995
ECO03809,0.01497062,0.7669537
ECO00231,0.01753133,0.8025764
ECO08418,0.03390401,0.7208078
ECO04678,0.02190779,0.7832282
ECO08356,0.03203222,0.8003794
ECO12210,0.04770851,0.769955
ECO11242,0.035078,0.8491745
ECO06317,0.01585734,0.7412009
ECO02200,0.03653681,0.7720463
ECO13225,0.02994781,0.744074
ECO05359,0.04176153,0.7957496
ECO05395,0.04256065,0.7238285
ECO07596,0.01941753,0.7637587
ECO13246,0.01642917,1.118171
ECO13389,0.03111865,0.7584288
ECO12733,0.0306066,0.7878341
ECO00969,0.04242264,0.7998298
ECO10201,0.02665164,0.7962424
ECO09830,0.02639075,0.6760483
ECO13447,0.02139506,0.7319577
ECO12787,0.02625726,0.8107728
ECO00632,0.02045126,0.7966778
ECO06877,0.02528223,0.764307
ECO03954,0.03043399,0.7782329
ECO03912,0.02939931,0.7320905
ECO04007,0.03646018,0.7845077
ECO10842,0.02923693,0.7327452
ECO07612,0.02511218,0.7377621
ECO07621,0.02733108,0.7414705
ECO03561,0.01885792,0.7648579
ECO10851,0.02447112,0.7256172
ECO05661,0.0219501,0.7469248
ECO08782,0.01897668,0.8021377
ECO08871,0.01908139,0.7763051
ECO03921,0.02957305,0.7813173
ECO08448,0.030852,0.7798868
ECO12820,0.01967257,0.7640068
ECO03629,0.02292303,0.775025
ECO02121,0.02376833,0.8104119
ECO01225,0.02669797,0.7338663
ECO05515,0.01954964,0.7336395
ECO00114,0.02879649,0.7434902
ECO10361,0.01380595,0.7529747
ECO10135,0.02555216,0.7119517
ECO06893,0.01137434,0.765808
ECO11479,0.02001991,0.7153503
ECO13600,0.02459648,0.7580643
ECO11085,0.01608698,0.7093088
ECO06760,0.01875163,0.7959581
ECO08463,0.02578372,0.7651259
ECO08474,0.0210967,0.7472433
ECO08698,0.03382399,0.8063867
ECO08781,0.03620249,0.7355539
ECO10501,0.02484215,0.8657354
ECO13462,0.01997667,0.7185102
ECO08675,0.01331594,0.721366
ECO00134,0.009094099,0.7276415
ECO03763,0.009067148,0.6993886
ECO08750,0.01088889,0.7729974
ECO08791,0.008323919,0.7482328
ECO03801,0.009904246,0.7211479
ECO06175,0.01101702,0.7472109
ECO08742,0.01122797,0.7147164
ECO06905,0.008932283,0.7441486
ECO06190,0.007737616,0.7328876
ECO06904,0.009063201,0.7648267
ECO08768,0.0111037,0.7736599
ECO09361,0.02460295,0.7808556
ECO01309,0.02958577,0.782912
ECO07555,0.02724514,0.7700089
ECO05039,0.09481595,0.8154024
ECO09857,0.01330622,0.7658511
ECO10961,0.02528457,0.8448422
ECO07867,0.04292298,0.801384
ECO12412,0.01923316,0.7165104
ECO05452,0.0178966,0.7700238
ECO07570,0.02008119,0.7700466
ECO10006,0.01267886,0.7613925
ECO13368,0.02823744,0.8534088
ECO07873,0.0346779,0.7624179
ECO06327,0.008805586,0.7081814
