agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn
False,False,False,False,False,False,True,ECO01495,False
False,False,False,False,False,False,True,ECO01496,False
False,False,False,False,False,False,True,ECO01499,False
False,False,False,False,False,False,True,ECO01505,False
False,False,False,False,False,False,False,ECO01511,True
False,False,False,False,False,False,True,ECO01517,False
False,False,False,False,False,False,True,ECO01523,False
False,False,False,False,False,False,True,ECO01526,False
False,False,False,False,False,False,False,ECO01527,True
False,False,False,False,False,False,False,ECO01528,True
False,False,False,False,False,False,True,ECO01529,False
False,False,False,False,False,False,True,ECO01530,False
False,False,False,False,False,False,False,ECO01536,True
False,False,False,False,False,False,False,ECO01537,True
False,False,False,False,False,False,False,ECO01538,True
False,False,False,False,False,False,True,ECO01542,False
False,False,False,False,False,False,True,ECO01545,False
False,False,False,False,False,False,False,ECO01549,True
False,False,False,False,False,False,False,ECO01550,True
False,False,False,False,False,False,True,ECO01551,False
False,False,False,False,False,False,True,ECO01552,False
False,False,False,False,False,False,True,ECO01553,False
False,False,False,False,False,False,False,ECO01554,True
False,False,False,False,False,False,True,ECO01556,False
False,False,False,False,False,False,True,ECO01557,False
False,False,False,False,False,False,True,ECO01561,False
False,False,False,False,False,False,True,ECO01562,False
False,False,False,False,False,False,False,ECO01563,True
False,False,False,False,False,False,False,ECO01567,True
False,False,False,False,False,False,False,ECO01568,True
False,False,False,False,False,False,True,ECO01571,False
False,False,False,False,False,False,False,ECO01579,True
False,False,False,False,False,False,True,ECO01580,False
False,False,False,False,False,False,True,ECO01581,False
False,False,False,False,False,False,True,ECO01582,False
False,False,False,False,False,False,False,ECO01583,True
False,False,False,False,False,False,True,ECO01585,False
False,False,False,False,False,False,True,ECO01586,False
False,False,False,False,False,False,True,ECO01589,False
False,False,False,False,False,False,True,ECO01591,False
False,False,False,False,False,False,True,ECO01593,False
False,False,False,False,False,False,True,ECO01595,False
False,False,False,False,False,False,True,ECO01598,False
False,False,False,False,False,False,True,ECO01599,False
False,False,False,False,False,False,True,ECO01600,False
False,False,False,False,False,False,True,ECO01603,False
False,False,False,False,False,False,True,ECO01604,False
False,False,False,False,False,False,True,ECO01606,False
False,False,False,False,False,False,False,ECO01607,True
False,False,False,False,False,False,True,ECO01608,False
False,False,False,False,False,False,True,ECO01610,False
False,False,False,False,False,False,True,ECO01614,False
False,False,False,False,False,False,True,ECO01615,False
False,False,False,False,False,False,True,ECO01617,False
False,False,False,False,False,False,True,ECO01618,False
False,False,False,False,False,False,False,ECO01619,True
False,False,False,False,False,False,True,ECO01623,False
False,False,False,False,False,False,True,ECO01624,False
False,False,False,False,False,False,True,ECO01627,False
False,False,False,False,False,False,False,ECO01629,True
False,False,False,False,False,False,True,ECO01634,False
False,False,False,False,False,False,True,ECO01636,False
False,False,False,False,False,False,True,ECO01637,False
False,False,False,False,False,False,True,ECO01638,False
False,False,False,False,False,False,True,ECO01639,False
False,False,False,False,False,False,False,ECO01640,True
False,False,False,False,False,False,True,ECO01641,False
False,False,False,False,False,False,True,ECO01642,False
False,False,False,False,False,False,True,ECO01643,False
False,False,False,False,False,False,True,ECO01645,False
False,False,False,False,False,False,True,ECO01646,False
False,False,False,False,False,False,True,ECO01647,False
False,False,False,False,False,False,False,ECO01648,True
False,False,False,False,False,False,True,ECO01649,False
False,False,False,False,False,False,True,ECO01650,False
False,False,False,False,False,False,True,ECO01651,False
False,False,False,False,False,False,False,ECO01653,True
False,False,False,False,False,False,True,ECO01655,False
False,False,False,False,False,False,True,ECO01656,False
False,False,False,False,False,False,True,ECO01658,False
False,False,False,False,False,False,True,ECO01662,False
False,False,False,False,False,False,True,ECO01665,False
False,False,False,False,False,False,True,ECO01668,False
False,False,False,False,False,False,True,ECO01669,False
False,False,False,False,False,False,True,ECO01670,False
False,False,False,False,False,False,True,ECO01672,False
False,False,False,False,False,False,True,ECO01673,False
False,False,False,False,False,False,False,ECO01674,True
False,False,False,False,False,False,True,ECO01678,False
False,False,False,False,False,False,True,ECO01679,False
False,False,False,False,False,False,True,ECO01681,False
False,False,False,False,False,False,False,ECO01683,True
False,False,False,False,False,False,True,ECO01684,False
False,False,False,False,False,False,True,ECO01685,False
False,False,False,False,False,False,True,ECO01687,False
False,False,False,False,False,False,True,ECO01690,False
False,False,False,False,False,False,True,ECO01691,False
False,False,False,False,False,False,True,ECO01695,False
False,False,False,False,False,False,True,ECO01697,False
False,False,False,False,False,False,False,ECO01698,True
False,False,False,False,False,False,True,ECO01699,False
False,False,False,False,False,False,False,ECO01700,True
False,False,False,False,False,False,True,ECO01701,False
False,False,False,False,False,False,True,ECO01702,False
False,False,False,False,False,False,True,ECO01703,False
False,False,False,False,False,False,True,ECO01704,False
False,False,True,False,False,False,False,ECO01705,False
False,False,False,False,False,False,True,ECO01706,False
False,False,False,False,False,False,True,ECO01707,False
False,False,False,False,False,False,False,ECO01708,True
False,False,False,False,False,False,True,ECO01709,False
False,False,False,False,False,False,True,ECO01710,False
False,False,False,False,False,False,True,ECO01712,False
False,False,False,False,False,False,True,ECO01713,False
False,False,False,False,False,False,True,ECO01714,False
False,False,False,False,False,False,True,ECO01715,False
False,False,False,False,False,False,True,ECO01717,False
False,False,False,False,False,False,True,ECO01718,False
False,False,False,False,False,False,True,ECO01719,False
False,False,False,False,False,False,True,ECO01720,False
False,False,False,False,False,False,True,ECO01723,False
False,False,False,False,False,False,True,ECO01724,False
False,False,False,False,False,False,True,ECO01725,False
False,False,False,True,False,True,False,ECO01726,False
False,False,False,False,False,False,True,ECO01729,False
False,False,False,False,False,False,True,ECO01730,False
False,False,False,False,False,False,True,ECO01738,False
False,False,False,False,False,False,True,ECO01742,False
False,False,False,False,False,False,True,ECO01744,False
False,False,False,False,False,False,True,ECO01745,False
False,False,False,False,False,False,True,ECO01746,False
False,False,False,False,False,False,True,ECO01747,False
False,False,False,False,False,False,True,ECO01749,False
False,False,False,False,False,False,True,ECO01750,False
False,False,False,False,False,False,True,ECO01751,False
False,False,False,False,False,False,False,ECO01760,True
False,False,False,False,False,False,True,ECO01763,False
False,False,False,False,False,False,True,ECO01765,False
False,False,False,False,False,False,True,ECO01766,False
False,False,False,False,False,False,True,ECO01767,False
False,False,False,False,False,False,True,ECO01769,False
False,False,False,False,False,False,False,ECO01770,True
False,False,False,False,False,False,False,ECO01771,True
False,False,False,False,False,False,True,ECO01775,False
False,False,False,False,False,False,True,ECO01777,False
False,False,False,False,False,False,True,ECO01778,False
False,False,False,False,False,False,True,ECO01779,False
False,False,False,False,False,False,True,ECO01780,False
False,False,False,False,False,False,True,ECO01782,False
False,False,False,False,False,False,True,ECO01784,False
False,False,False,False,False,False,True,ECO01786,False
False,False,False,False,False,False,True,ECO01790,False
False,False,False,False,False,False,True,ECO01792,False
False,False,False,False,False,False,True,ECO01793,False
False,False,False,False,False,False,False,ECO01794,True
False,False,False,False,False,False,True,ECO01795,False
False,False,False,False,False,False,False,ECO01798,True
False,False,False,False,False,False,True,ECO01807,False
False,False,False,False,False,False,False,ECO01810,True
False,False,False,False,False,False,True,ECO01811,False
False,False,False,False,False,False,True,ECO01812,False
False,False,False,False,False,False,True,ECO01813,False
False,False,False,False,False,False,True,ECO01816,False
False,False,False,False,False,False,True,ECO01819,False
False,False,False,False,False,False,True,ECO01821,False
False,False,False,False,False,False,True,ECO01824,False
False,False,False,False,False,False,True,ECO01826,False
False,False,False,False,False,False,False,ECO01827,True
False,False,False,False,False,False,True,ECO01829,False
False,False,False,False,False,False,True,ECO01834,False
False,False,False,False,False,False,False,ECO01835,True
False,False,False,False,False,False,True,ECO01836,False
False,False,False,False,False,False,True,ECO01840,False
False,False,False,False,False,False,True,ECO01846,False
False,False,False,False,False,False,True,ECO01849,False
False,False,False,False,False,False,True,ECO01851,False
