"SJUSHR1317",0.00000,0.00000,0.00000,0.00000,-19.4842,-NaN,-NaN
"SJUSHR1342",0.00000,0.00000,0.00000,0.00000,-18.2213,-NaN,-NaN
"SJUSHR1384",12.8154,13.7755,15.1573,6853.85,-15.4820,0.06446931208988028,0.06446931208988028
"SJUSHR1388",0.00000,0.00000,0.00000,0.00000,-15.3599,-NaN,-NaN
"SJUSHR1398",0.00000,0.00000,0.00000,0.00000,-16.9287,-NaN,-NaN
"SJUSHR1405",0.00000,0.00000,0.00000,0.00000,-14.9072,-NaN,-NaN
"SJUSHR1410",0.00000,0.00000,0.00000,0.00000,-15.4611,-NaN,-NaN
"SJUSHR1411",0.00000,0.00000,0.00000,0.00000,-19.4875,-NaN,-NaN
"SJUSHR1413",0.00000,0.00000,0.00000,0.00000,-16.1167,-NaN,-NaN
"SJUSHR1421",11.9737,9.37423,12.9182,0.00000,-15.4025,-NaN,-NaN
"SJUSHR1422",11.8667,12.5746,15.2494,5520.02,-15.5482,0.06852298117193549,0.08085241188802539
"SJUSHR1423",13.5522,10.1351,15.2078,0.00000,-19.6482,-NaN,-NaN
"SJUSHR1424",0.00000,0.00000,0.00000,0.00000,-16.1416,-NaN,-NaN
"SJUSHR1426",0.00000,0.00000,0.00000,0.00000,-19.9933,-NaN,-NaN
"SJUSHR1428",12.8747,11.1684,15.2230,6876.60,-18.1145,0.7283855701405549,0.7283855701405549
"SJUSHR1430",0.00000,0.00000,0.00000,0.00000,-14.8592,-NaN,-NaN
"SJUSHR1432",0.00000,0.00000,0.00000,0.00000,-16.9473,-NaN,-NaN
"SJUSHR1436",0.00000,0.00000,0.00000,0.00000,-18.6333,-NaN,-NaN
