galname,defstarform,composite,defseyf,defliner,ambigagn,sftoagn,agntosf,defagn,sftoagn1,sftoagn2
ECO05656,True,False,False,False,False,False,False,False,False,False
ECO05657,True,False,False,False,False,False,False,False,False,False
ECO05658,True,False,False,False,False,False,False,False,False,False
ECO05659,True,False,False,False,False,False,False,False,False,False
ECO05660,True,False,False,False,False,False,False,False,False,False
ECO05661,True,False,False,False,False,False,False,False,False,False
ECO05663,True,False,False,False,False,False,False,False,False,False
ECO05665,True,False,False,False,False,False,False,False,False,False
ECO05666,True,False,False,False,False,False,False,False,False,False
ECO05667,True,False,False,False,False,False,False,False,False,False
ECO05670,True,False,False,False,False,False,False,False,False,False
ECO05671,False,False,False,False,False,True,False,False,False,True
ECO05673,True,False,False,False,False,False,False,False,False,False
ECO05674,False,True,False,False,False,False,False,False,False,False
ECO05675,True,False,False,False,False,False,False,False,False,False
ECO05677,True,False,False,False,False,False,False,False,False,False
ECO05678,True,False,False,False,False,False,False,False,False,False
ECO05680,False,True,False,False,False,False,False,False,False,False
ECO05681,True,False,False,False,False,False,False,False,False,False
ECO05682,True,False,False,False,False,False,False,False,False,False
ECO05684,True,False,False,False,False,False,False,False,False,False
ECO05689,True,False,False,False,False,False,False,False,False,False
ECO05690,True,False,False,False,False,False,False,False,False,False
ECO05693,True,False,False,False,False,False,False,False,False,False
ECO05697,True,False,False,False,False,False,False,False,False,False
ECO05698,True,False,False,False,False,False,False,False,False,False
ECO05704,True,False,False,False,False,False,False,False,False,False
ECO05706,False,False,False,False,False,True,False,False,True,True
ECO05709,False,False,True,False,False,False,False,True,False,False
ECO05713,True,False,False,False,False,False,False,False,False,False
ECO05715,True,False,False,False,False,False,False,False,False,False
ECO05716,True,False,False,False,False,False,False,False,False,False
ECO05720,True,False,False,False,False,False,False,False,False,False
ECO05726,False,False,False,True,False,False,False,True,False,False
ECO05737,True,False,False,False,False,False,False,False,False,False
ECO05741,True,False,False,False,False,False,False,False,False,False
ECO05742,True,False,False,False,False,False,False,False,False,False
ECO05746,True,False,False,False,False,False,False,False,False,False
ECO05749,True,False,False,False,False,False,False,False,False,False
ECO05751,False,True,False,False,False,False,False,False,False,False
ECO05754,True,False,False,False,False,False,False,False,False,False
ECO05755,True,False,False,False,False,False,False,False,False,False
ECO05757,True,False,False,False,False,False,False,False,False,False
ECO05758,True,False,False,False,False,False,False,False,False,False
ECO05759,True,False,False,False,False,False,False,False,False,False
ECO05761,True,False,False,False,False,False,False,False,False,False
ECO05762,True,False,False,False,False,False,False,False,False,False
ECO05764,True,False,False,False,False,False,False,False,False,False
ECO05765,True,False,False,False,False,False,False,False,False,False
ECO05769,True,False,False,False,False,False,False,False,False,False
ECO05771,True,False,False,False,False,False,False,False,False,False
ECO05773,False,False,False,True,False,False,False,True,False,False
ECO05775,True,False,False,False,False,False,False,False,False,False
ECO05779,True,False,False,False,False,False,False,False,False,False
ECO05782,True,False,False,False,False,False,False,False,False,False
ECO05783,True,False,False,False,False,False,False,False,False,False
ECO05784,True,False,False,False,False,False,False,False,False,False
ECO05785,True,False,False,False,False,False,False,False,False,False
ECO05788,True,False,False,False,False,False,False,False,False,False
ECO05789,False,True,False,False,False,False,False,False,False,False
ECO05791,True,False,False,False,False,False,False,False,False,False
ECO05793,False,True,False,False,False,False,False,False,False,False
ECO05794,True,False,False,False,False,False,False,False,False,False
ECO05795,True,False,False,False,False,False,False,False,False,False
ECO05796,False,False,False,False,False,True,False,False,True,False
ECO05797,True,False,False,False,False,False,False,False,False,False
ECO05798,True,False,False,False,False,False,False,False,False,False
ECO05799,True,False,False,False,False,False,False,False,False,False
ECO05800,True,False,False,False,False,False,False,False,False,False
ECO05806,True,False,False,False,False,False,False,False,False,False
ECO05807,True,False,False,False,False,False,False,False,False,False
ECO05809,True,False,False,False,False,False,False,False,False,False
ECO05812,True,False,False,False,False,False,False,False,False,False
ECO05814,True,False,False,False,False,False,False,False,False,False
ECO05815,True,False,False,False,False,False,False,False,False,False
ECO05816,True,False,False,False,False,False,False,False,False,False
ECO05818,False,False,True,False,False,False,False,True,False,False
ECO05819,True,False,False,False,False,False,False,False,False,False
ECO05820,True,False,False,False,False,False,False,False,False,False
ECO05826,True,False,False,False,False,False,False,False,False,False
ECO05829,True,False,False,False,False,False,False,False,False,False
ECO05831,True,False,False,False,False,False,False,False,False,False
ECO05832,True,False,False,False,False,False,False,False,False,False
ECO05843,True,False,False,False,False,False,False,False,False,False
ECO05847,True,False,False,False,False,False,False,False,False,False
ECO05848,True,False,False,False,False,False,False,False,False,False
ECO05855,True,False,False,False,False,False,False,False,False,False
ECO05860,True,False,False,False,False,False,False,False,False,False
ECO05864,True,False,False,False,False,False,False,False,False,False
ECO05865,True,False,False,False,False,False,False,False,False,False
ECO05867,True,False,False,False,False,False,False,False,False,False
ECO05873,True,False,False,False,False,False,False,False,False,False
ECO05874,True,False,False,False,False,False,False,False,False,False
ECO05878,True,False,False,False,False,False,False,False,False,False
ECO05879,False,True,False,False,False,False,False,False,False,False
ECO05883,False,False,False,False,False,True,False,False,True,True
ECO05884,True,False,False,False,False,False,False,False,False,False
ECO05885,False,True,False,False,False,False,False,False,False,False
ECO05889,False,True,False,False,False,False,False,False,False,False
ECO05890,True,False,False,False,False,False,False,False,False,False
ECO05892,False,True,False,False,False,False,False,False,False,False
ECO05893,True,False,False,False,False,False,False,False,False,False
ECO05897,True,False,False,False,False,False,False,False,False,False
ECO05900,True,False,False,False,False,False,False,False,False,False
ECO05901,True,False,False,False,False,False,False,False,False,False
ECO05902,True,False,False,False,False,False,False,False,False,False
ECO05904,True,False,False,False,False,False,False,False,False,False
ECO05905,True,False,False,False,False,False,False,False,False,False
ECO05907,True,False,False,False,False,False,False,False,False,False
ECO05910,False,True,False,False,False,False,False,False,False,False
ECO05914,True,False,False,False,False,False,False,False,False,False
ECO05916,True,False,False,False,False,False,False,False,False,False
ECO05918,True,False,False,False,False,False,False,False,False,False
ECO05919,True,False,False,False,False,False,False,False,False,False
ECO05920,False,False,False,True,False,False,False,True,False,False
ECO05926,True,False,False,False,False,False,False,False,False,False
ECO05927,True,False,False,False,False,False,False,False,False,False
ECO05930,True,False,False,False,False,False,False,False,False,False
ECO05935,True,False,False,False,False,False,False,False,False,False
ECO05937,True,False,False,False,False,False,False,False,False,False
ECO05940,True,False,False,False,False,False,False,False,False,False
ECO05947,True,False,False,False,False,False,False,False,False,False
ECO05948,True,False,False,False,False,False,False,False,False,False
ECO05951,True,False,False,False,False,False,False,False,False,False
ECO05952,True,False,False,False,False,False,False,False,False,False
ECO05956,True,False,False,False,False,False,False,False,False,False
ECO05957,True,False,False,False,False,False,False,False,False,False
