#name     Ra     Dec
ECO09113 203.788 32.661  
ECO02734 203.788 17.702  
ECO11165 203.791 13.890  
ECO12129 203.791 34.035  
ECO09234 203.797 34.647  
ECO00693 203.806 16.528  
ECO09225 203.806 34.434  
ECO09130 203.815 32.953  
ECO06362 203.817 44.761  
ECO07778 203.822  8.071  
ECO11960 203.831  6.592  
ECO11962 203.833  7.469  
ECO01576 203.840 13.529  
ECO00979 203.847  7.190  
ECO06896 203.850 31.571  
ECO04185 203.852  1.411  
ECO09490 203.852 38.539  
ECO09164 203.856 33.445  
ECO12124 203.862 33.725  
ECO12678 203.872 16.887  
ECO10106 203.872  8.073  
ECO11166 203.880 34.232  
ECO09219 203.880 34.152  
ECO04188 203.883 13.676  
ECO07781 203.888  8.092  
ECO11337 203.891 13.275  
ECO09152 203.896 33.317  
ECO12348 203.905  6.338  
ECO07142 203.906 35.618  
ECO04189 203.908  7.545  
ECO11956 203.908  6.193  
ECO07377 203.911  1.555  
ECO08022 203.912 13.798  
ECO11388 203.912 13.550  
ECO06363 203.918  3.293  
ECO07374 203.918  1.508  
ECO09244 203.920 34.796  
ECO09126 203.920 32.916  
ECO09262 203.925 35.089  
ECO07141 203.928  3.002  
ECO09665 203.929 42.290  
ECO09268 203.939 35.128  
ECO09322 203.941 35.967  
ECO04190 203.951  2.999  
ECO08894 203.964 29.214  
ECO11957 203.969  6.049  
ECO09153 203.969 33.327  
ECO12458 203.972 23.757  
ECO12120 203.973 33.223  
ECO04194 203.993 33.474  
ECO04191 203.994  1.730  
ECO01015 203.998  3.763  
ECO10939 203.999  3.639  
ECO11954 204.002  6.526  
ECO12054 204.002 34.818  
ECO04192 204.006  6.585  
ECO01994 204.018 18.315  
ECO09145 204.024 33.283  
ECO04193 204.033  3.509  
ECO09162 204.037 33.442  
ECO10222 204.043  3.312  
ECO07839 204.046  9.478  
ECO04198 204.062 38.344  
ECO04199 204.065 46.200  
ECO09122 204.083 32.875  
ECO00662 204.084 38.115  
ECO01164 204.086 18.159  
ECO04195 204.088  3.331  
ECO06364 204.089 -0.461  
ECO11991 204.102  7.800  
ECO04196 204.109  7.369  
ECO11990 204.116  7.816  
