#name     Ra     Dec
ECO11076 186.232 26.816  
ECO10345 186.247 45.969  
ECO07396 186.262  1.794  
ECO10050 186.263 27.375  
ECO10347 186.264  9.373  
ECO03557 186.270 25.958  
ECO02774 186.278  3.792  
ECO03558 186.284  4.474  
ECO09797 186.293 45.179  
ECO02489 186.293 25.880  
ECO09832 186.296 45.976  
ECO05984 186.311 45.943  
ECO09802 186.314 45.236  
ECO03559 186.328 45.847  
ECO07823 186.332  9.146  
ECO01451 186.333 45.663  
ECO05985 186.334 28.381  
ECO09987 186.362 45.761  
ECO12410 186.367  8.329  
ECO11077 186.385 33.952  
ECO05986 186.395 45.432  
ECO00685 186.401 20.454  
ECO00955 186.405 24.182  
ECO12600 186.408 19.735  
ECO11712 186.414  8.912  
ECO12609 186.417 20.528  
ECO11653 186.424  7.167  
ECO05987 186.428 47.330  
ECO11710 186.429  9.026  
ECO02736 186.430  4.418  
ECO11471 186.437 26.767  
ECO02241 186.442 26.083  
ECO03562 186.443 45.290  
ECO03561 186.445  4.509  
ECO05988 186.447 45.910  
ECO10610 186.455 26.740  
ECO00258 186.461  1.443  
ECO11713 186.462  8.921  
ECO01863 186.477  5.296  
ECO03564 186.485 30.844  
ECO03563 186.494  4.474  
ECO05989 186.509 45.892  
ECO06758 186.510 25.795  
ECO12411 186.515  8.255  
ECO10611 186.537 28.434  
ECO05990 186.547  7.667  
ECO09808 186.556 45.539  
ECO03565 186.560  0.267  
ECO01452 186.561 -0.989  
ECO01127 186.564  5.470  
ECO03566 186.565  5.476  
ECO11078 186.574 26.831  
ECO06969 186.582  1.724  
ECO03568 186.583 26.839  
ECO03567 186.586  7.460  
ECO10614 186.593 25.886  
ECO01455 186.602  8.250  
ECO00019 186.609  6.708  
ECO10814 186.610 45.309  
ECO00213 186.616 25.889  
ECO03569 186.617  9.019  
ECO07828 186.622  9.187  
ECO03570 186.626  8.061  
ECO10348 186.632  8.976  
ECO06875 186.632  9.123  
ECO10349 186.637  9.050  
ECO03572 186.648  9.036  
ECO11079 186.657 26.436  
ECO08921 186.664 29.633  
ECO07814 186.670  9.015  
ECO10815 186.674 45.175  
ECO03573 186.685  9.049  
ECO05991 186.688 27.912  
