#name     Ra     Dec
ECO07380 181.175  1.602  
ECO10593 181.181 20.393  
ECO00290 181.191  1.804  
ECO03314 181.193 49.187  
ECO07425 181.193  2.005  
ECO10793 181.196 47.235  
ECO02864 181.201 20.754  
ECO03315 181.205 14.496  
ECO03316 181.212 19.248  
ECO10594 181.222 19.886  
ECO05839 181.222  1.942  
ECO07400 181.226  1.821  
ECO07350 181.228  1.215  
ECO08198 181.230 19.982  
ECO12469 181.232 21.426  
ECO07410 181.233  1.901  
ECO03317 181.235 21.241  
ECO05840 181.235 43.327  
ECO07375 181.237  1.508  
ECO07382 181.239  1.635  
ECO01789 181.241 21.013  
ECO01135 181.241 10.630  
ECO08096 181.259 15.422  
ECO09468 181.259 38.245  
ECO02865 181.268 20.686  
ECO05841 181.273 15.344  
ECO07892 181.273 10.676  
ECO12447 181.283 23.927  
ECO07379 181.289  1.559  
ECO03319 181.290 22.008  
ECO00617 181.290 37.270  
ECO05137 181.293 12.998  
ECO06776 181.297 40.247  
ECO03320 181.298 10.671  
ECO09435 181.298 37.624  
ECO03321 181.303 28.782  
ECO11056 181.305 31.178  
ECO03322 181.311 38.236  
ECO05843 181.311 21.082  
ECO01790 181.311 20.291  
ECO01792 181.311 18.983  
ECO05844 181.314 20.311  
ECO03323 181.314 21.214  
ECO08800 181.319 28.225  
ECO12512 181.323 21.273  
ECO00713 181.324 10.556  
ECO05845 181.325  2.289  
ECO07385 181.328  1.638  
ECO07393 181.334  1.779  
ECO07483 181.337  2.534  
ECO05846 181.340  2.086  
ECO01409 181.346 15.447  
ECO08049 181.346 14.199  
ECO03324 181.347 17.886  
ECO03325 181.348 17.920  
ECO01410 181.353 38.458  
ECO07450 181.354  2.209  
ECO01168 181.355 15.514  
ECO02617 181.359 20.541  
ECO10794 181.362 42.231  
ECO07418 181.365  1.948  
ECO08052 181.366 14.280  
ECO03326 181.366 20.309  
ECO05847 181.371 12.572  
ECO00952 181.372 20.576  
ECO03327 181.372 20.247  
ECO01411 181.374 31.012  
ECO07234 181.383  0.039  
ECO00143 181.385 14.290  
ECO10795 181.392  9.386  
ECO01793 181.393 20.638  
ECO03328 181.397 25.097  
ECO00618 181.397 36.856  
ECO02842 181.399 20.203  
