#name     Ra     Dec
ECO06190 195.243 27.652  
ECO06191 195.247 27.900  
ECO07502 195.250  2.832  
ECO06910 195.270 27.892  
ECO01510 195.272 15.752  
ECO09288 195.273 35.409  
ECO06909 195.274 28.062  
ECO00312 195.275 11.506  
ECO12224 195.278 26.809  
ECO06684 195.288 28.360  
ECO06194 195.288 27.818  
ECO11483 195.289 28.033  
ECO06192 195.294 27.803  
ECO08708 195.295 27.247  
ECO01925 195.297 27.743  
ECO08924 195.300 29.664  
ECO06195 195.307 27.914  
ECO12253 195.307 28.083  
ECO06908 195.313 27.669  
ECO10129 195.316 28.872  
ECO03850 195.323 27.809  
ECO06907 195.329 28.128  
ECO03851 195.351 29.309  
ECO11262 195.354  4.470  
ECO06735 195.355 29.314  
ECO03852 195.359 27.886  
ECO08826 195.361 28.436  
ECO07964 195.368 12.564  
ECO00690 195.374 16.573  
ECO03853 195.382 27.848  
ECO03854 195.390 29.131  
ECO06838 195.391 27.911  
ECO06196 195.392 37.386  
ECO01511 195.393 39.173  
ECO00244 195.397 28.147  
ECO06905 195.405 28.016  
ECO00170 195.419 27.549  
ECO03855 195.430 29.045  
ECO08892 195.430 29.178  
ECO03857 195.432 29.000  
ECO12113 195.441 33.433  
ECO06685 195.442 27.958  
ECO03858 195.446 28.095  
ECO01512 195.446 29.077  
ECO01926 195.450 27.355  
ECO10130 195.483 29.323  
ECO01167 195.488 29.050  
ECO06197 195.494  3.101  
ECO01513 195.497 28.709  
ECO03859 195.501 27.783  
ECO03860 195.504 27.653  
ECO03861 195.518 29.253  
ECO12235 195.518 27.699  
ECO02284 195.523 21.651  
ECO06687 195.523 27.297  
ECO01927 195.525 27.765  
ECO03862 195.533 27.649  
ECO09118 195.534 32.716  
ECO06904 195.539 27.589  
ECO06688 195.543 28.192  
ECO08828 195.547 28.457  
ECO01514 195.559 28.507  
ECO06689 195.560 28.102  
ECO12256 195.574 26.143  
ECO02340 195.588 21.071  
ECO03863 195.590 28.231  
ECO03864 195.590 28.257  
ECO09138 195.592 33.215  
ECO07555 195.601  3.376  
ECO09893 195.601 47.431  
ECO12188 195.607 28.858  
ECO10132 195.616 29.487  
ECO06691 195.633 27.936  
ECO06690 195.633 28.440  
ECO00173 195.636 27.393  
ECO06692 195.645 27.949  
ECO06693 195.646 27.439  
ECO11560 195.648 28.745  
ECO08647 195.648 26.662  
ECO09971 195.656 27.176  
ECO08837 195.659 28.502  
ECO06200 195.660 28.114  
ECO10482 195.661 45.444  
ECO06198 195.664 25.383  
ECO06199 195.670 28.371  
ECO03865 195.681 15.507  
ECO03866 195.685 28.046  
ECO10638 195.686 32.085  
ECO09038 195.687 31.478  
ECO11824 195.699  6.786  
ECO10483 195.700 45.477  
ECO08834 195.714 28.482  
ECO03868 195.718 10.095  
ECO10189 195.719  3.549  
ECO08399 195.727 23.657  
ECO02686 195.732 16.939  
ECO10639 195.748 28.275  
ECO03870 195.754 28.032  
ECO06201 195.755  7.852  
ECO09090 195.757 32.210  
ECO06202 195.774 25.475  
ECO03869 195.775  3.992  
ECO06204 195.775 26.531  
ECO03872 195.790 28.584  
ECO00335 195.791 28.490  
ECO09892 195.793 47.381  
ECO02172 195.794 47.394  
ECO06205 195.798 48.785  
ECO01928 195.803 19.978  
ECO08795 195.803 28.173  
ECO08722 195.807 27.369  
ECO03871 195.811  7.802  
ECO03874 195.818 28.030  
ECO12606 195.832 19.292  
ECO08853 195.832 28.617  
ECO03873 195.838 14.378  
ECO08812 195.840 28.309  
ECO06839 195.845 27.936  
ECO12186 195.846 28.864  
ECO09891 195.848 47.376  
ECO10484 195.858 15.331  
ECO10134 195.859 31.456  
ECO08847 195.867 28.564  
ECO01153 195.870 25.446  
ECO03875 195.871 26.551  
ECO08806 195.875 28.274  
ECO01102 195.878  8.328  
ECO12244 195.880 28.092  
ECO01516 195.888 47.443  
ECO08793 195.900 28.167  
ECO11531 195.924 29.818  
ECO01517 195.925 33.159  
ECO08875 195.926 28.905  
ECO06206 195.937 28.084  
ECO12245 195.943 27.987  
ECO09879 195.955 47.093  
ECO03876 195.958 28.186  
ECO01929 195.959 23.633  
ECO12279 195.960 28.179  
ECO06841 195.960 28.055  
ECO03877 195.962 27.988  
ECO03879 195.973 47.387  
ECO07132 195.979 28.188  
ECO09044 195.988 31.613  
ECO00169 195.988 26.729  
ECO05140 196.010 47.009  
ECO08762 196.020 27.851  
ECO01930 196.031 25.725  
ECO01128 196.032  5.559  
ECO06842 196.033 27.965  
ECO12610 196.039 20.251  
ECO03881 196.042 28.248  
ECO08879 196.043 29.015  
ECO00818 196.045 47.213  
ECO03880 196.045 22.290  
ECO07868 196.047 10.131  
ECO06207 196.047 27.490  
ECO07062 196.054 28.194  
ECO01932 196.058 27.560  
ECO12257 196.062 26.116  
ECO12236 196.069 27.506  
ECO06208 196.075 29.029  
ECO09875 196.076 47.009  
ECO06891 196.091 31.883  
ECO03883 196.091 43.810  
ECO09358 196.103 36.480  
ECO09109 196.104 32.548  
ECO03882 196.110 27.305  
ECO10117 196.117  4.532  
ECO01518 196.122 28.987  
ECO09022 196.124 31.274  
ECO01103 196.143 10.529  
ECO06209 196.149 28.628  
ECO12280 196.154 28.250  
ECO00337 196.154 29.147  
ECO09273 196.156 35.245  
ECO07871 196.159 10.148  
ECO08896 196.162 29.225  
ECO12281 196.174 28.228  
ECO03884 196.175  2.964  
ECO01933 196.180 28.252  
ECO12282 196.206 28.269  
ECO08569 196.213 25.839  
ECO12266 196.218 26.919  
ECO00819 196.236 29.092  
ECO00214 196.238 25.583  
ECO09354 196.241 36.440  
ECO03885 196.243 29.122  
ECO03886 196.254 35.178  
ECO08734 196.264 27.537  
ECO09346 196.272 36.401  
ECO07063 196.285 27.513  
ECO03887 196.302 27.570  
ECO12283 196.302 28.152  
ECO12404 196.303  8.573  
ECO00820 196.307  4.900  
ECO11329 196.311 -0.373  
ECO12169 196.314 28.626  
ECO03888 196.317 25.958  
ECO08918 196.318 29.587  
ECO09653 196.323 41.987  
ECO11320 196.345 -0.927  
ECO00967 196.346 27.679  
ECO10640 196.348 29.511  
ECO01934 196.349 27.102  
ECO03890 196.355 29.296  
ECO01935 196.357 27.080  
ECO02478 196.362 25.191  
ECO09623 196.368 41.181  
ECO06210 196.370 33.849  
ECO06211 196.387 29.011  
ECO08923 196.393 29.653  
ECO08989 196.401 30.791  
ECO09908 196.405 47.917  
ECO09983 196.411 29.350  
ECO08587 196.413 26.107  
ECO09274 196.417 35.246  
ECO12677 196.435 16.655  
ECO02236 196.436 25.385  
ECO01936 196.438 27.315  
ECO07133 196.446 41.775  
ECO11886 196.448 27.734  
ECO06212 196.454 28.107  
ECO12262 196.455 26.431  
ECO06850 196.462 29.810  
ECO09622 196.466 41.133  
ECO03893 196.467 41.722  
ECO06213 196.471 27.552  
ECO08786 196.473 28.112  
ECO09121 196.488 32.839  
ECO03891 196.492  1.793  
ECO03892 196.494  3.956  
ECO06216 196.495 25.465  
ECO11618 196.495 29.023  
ECO11330 196.506 -0.998  
ECO03894 196.515 35.980  
ECO08926 196.517 29.710  
ECO01519 196.522 28.787  
ECO08868 196.527 28.702  
ECO11796 196.535 30.209  
ECO01937 196.544  6.286  
ECO06858 196.546 27.700  
ECO01520 196.557 29.142  
ECO08882 196.562 29.065  
ECO03895 196.563 25.461  
ECO01521 196.563 29.366  
ECO08869 196.563 28.712  
ECO03896 196.572 29.063  
ECO06843 196.581 28.053  
ECO02105 196.584  4.150  
ECO08890 196.589 29.170  
ECO11825 196.592 29.657  
ECO00253 196.601 35.229  
ECO09014 196.603 31.137  
ECO07580 196.617  3.687  
ECO08060 196.625 14.531  
ECO08908 196.637 29.366  
ECO02222 196.641 24.963  
ECO07630 196.647  4.462  
ECO06217 196.652 27.873  
ECO06218 196.652 25.429  
ECO07064 196.655 28.337  
ECO03897 196.658 28.850  
ECO12246 196.671 27.884  
ECO03898 196.688 35.101  
ECO03899 196.729 28.548  
ECO06219 196.733 35.133  
ECO01938 196.737 24.765  
ECO05123 196.755 46.309  
ECO09254 196.762 34.979  
ECO09933 196.766 48.610  
ECO00968 196.784 28.081  
ECO11122 196.787 30.393  
ECO02160 196.791 18.652  
ECO01939 196.795 18.462  
ECO05159 196.799 11.168  
ECO03902 196.805 28.047  
ECO08803 196.809 28.258  
ECO08816 196.813 28.343  
ECO06857 196.817 28.284  
ECO02161 196.829 18.595  
ECO03901 196.829  2.003  
ECO06220 196.846 29.401  
ECO00762 196.846 17.791  
ECO12251 196.847 27.865  
ECO11877 196.851 32.863  
ECO06221 196.864 45.154  
ECO05142 196.871 11.714  
ECO00297 196.879  2.327  
ECO10833 196.880 12.358  
ECO06222 196.907 27.499  
ECO11889 196.908 32.775  
ECO08814 196.908 28.326  
ECO01940 196.910  6.430  
ECO03903 196.912 -0.942  
ECO03904 196.915  6.336  
ECO03906 196.929 24.811  
ECO07198 196.934 -0.574  
ECO01522 196.950 29.153  
ECO03905 196.958 -0.869  
ECO03907 196.960 18.416  
ECO07216 196.962 -0.279  
ECO09367 196.964 36.611  
ECO08820 196.973 28.383  
ECO03909 196.981 34.919  
ECO12284 197.003 28.081  
ECO00274 197.010  9.957  
ECO08715 197.011 27.311  
ECO03908 197.012  6.482  
ECO11608 197.016 28.998  
ECO06856 197.038 27.826  
ECO00744 197.042 18.375  
ECO07647 197.049  4.751  
ECO01942 197.052  6.415  
ECO10834 197.057  4.368  
