#name     Ra     Dec
ECO09420 150.877 37.480  
ECO07178 150.883 33.756  
ECO07970 150.891 12.694  
ECO01953 150.891 22.718  
ECO07167 150.896 37.447  
ECO09900 150.917 47.706  
ECO05439 150.917 31.162  
ECO07189 150.960 33.401  
ECO08322 150.965 22.324  
ECO10275 150.969 46.533  
ECO08365 150.980 23.252  
ECO07908 150.981 10.884  
ECO08321 150.985 22.288  
ECO07243 150.987  1.512  
ECO08320 150.995 22.264  
ECO07221 150.995 22.276  
ECO07232 150.999 14.424  
ECO09789 151.004 44.892  
ECO01257 151.007 31.184  
ECO09012 151.016 31.043  
ECO07201 151.020 45.035  
ECO07210 151.022 31.186  
ECO10001 151.029 40.084  
ECO00528 151.030 22.493  
ECO00628 151.039 30.962  
ECO09016 151.045 31.207  
ECO11359 151.048 24.157  
ECO00352 151.052 31.254  
ECO10566 151.066 24.238  
ECO05440 151.075 43.174  
ECO07244 151.079  0.120  
ECO07276 151.094 13.621  
ECO05441 151.098 37.818  
ECO09011 151.106 31.035  
ECO11561 151.113 28.679  
ECO06637 151.114 43.766  
ECO07287 151.123 14.769  
ECO07254 151.133 38.006  
ECO07253 151.164  0.282  
ECO07745 151.173  7.209  
ECO11507 151.189 25.976  
ECO05445 151.191 44.706  
ECO09000 151.192 30.972  
ECO07794 151.198  8.356  
ECO07265 151.199 46.719  
ECO05442 151.199  5.369  
ECO09026 151.215 31.348  
ECO05443 151.217 46.690  
ECO10910 151.220 38.592  
ECO05444 151.221 44.636  
ECO07224 151.221 -0.058  
ECO07298 151.225  5.063  
ECO06638 151.234 46.724  
ECO07084 151.238 22.114  
ECO05446 151.238 10.304  
ECO11855 151.247 21.538  
ECO01963 151.259 31.796  
ECO00676 151.289  9.281  
ECO07607 151.305  4.164  
ECO07310 151.306 21.456  
ECO07497 151.311  2.743  
ECO09864 151.311 46.753  
ECO08201 151.313 20.045  
ECO07342 151.327  5.570  
ECO07353 151.328  2.496  
ECO07320 151.341 19.286  
ECO07331 151.346 19.272  
ECO07363 151.350  0.544  
ECO07484 151.352  2.549  
ECO00426 151.355 47.666  
ECO07488 151.365  2.633  
