#name     Ra     Dec
ECO11194 210.540  9.548  
ECO00862 210.541 39.213  
ECO04450 210.548  9.440  
ECO04451 210.554  8.037  
ECO10240 210.555  4.095  
ECO07031 210.561  9.782  
ECO09528 210.568 38.972  
ECO01106 210.573  9.565  
ECO04452 210.573  7.684  
ECO11195 210.584  9.092  
ECO12127 210.586 32.448  
ECO11972 210.588  7.890  
ECO10533 210.589 36.602  
ECO07972 210.589 12.734  
ECO12011 210.592  9.971  
ECO06452 210.597 38.710  
ECO01099 210.601  9.500  
ECO02027 210.616 18.506  
ECO11196 210.624 10.708  
ECO05165 210.630 13.830  
ECO04453 210.637  9.080  
ECO04455 210.642 14.552  
ECO04456 210.648 14.535  
ECO11704 210.648  9.120  
ECO04460 210.650 32.510  
ECO04461 210.651 34.856  
ECO04458 210.660 18.523  
ECO00496 210.660 39.351  
ECO12128 210.662 32.464  
ECO00185 210.670  9.279  
ECO10866 210.674 38.196  
ECO06453 210.674  1.890  
ECO04457 210.676  9.347  
ECO06454 210.676  9.164  
ECO11258 210.676  9.164  
ECO04467 210.680 39.168  
ECO06748 210.682  9.992  
ECO11876 210.686 23.840  
ECO09231 210.686 34.614  
ECO06455 210.690 39.136  
ECO07833 210.698  9.325  
ECO04459 210.703  9.341  
ECO07180 210.708 -0.772  
ECO06457 210.712  8.780  
ECO06458 210.723  8.892  
ECO09391 210.724 36.996  
ECO04462 210.730  9.350  
ECO04463 210.732  9.421  
ECO06459 210.735  6.779  
ECO11197 210.743  9.627  
ECO11198 210.746  9.471  
ECO02520 210.752 19.256  
ECO04472 210.754 34.758  
ECO02029 210.756  9.380  
ECO00095 210.756 12.485  
ECO01022 210.762  8.767  
ECO04471 210.767 28.034  
ECO04464 210.769  8.948  
ECO11989 210.777  8.242  
ECO04469 210.780  9.363  
ECO02086 210.784 -0.592  
ECO06461 210.791 12.170  
ECO06462 210.792 38.768  
ECO02030 210.795  8.957  
ECO04468 210.799 -0.975  
ECO06460 210.800 11.720  
ECO04470 210.803  8.896  
ECO07843 210.804  9.523  
ECO11297 210.808  9.751  
ECO09264 210.811 35.098  
ECO11374 210.813  8.939  
ECO04476 210.820 38.530  
ECO11199 210.824 10.061  
ECO01200 210.828  8.788  
ECO12146 210.829 29.653  
ECO11996 210.829  7.505  
ECO11318 210.837 -0.550  
ECO05088 210.838 -0.549  
ECO02031 210.843  8.913  
ECO04473 210.846  9.448  
ECO04479 210.850 35.132  
ECO11200 210.851 11.154  
ECO04474 210.863  9.467  
ECO02174 210.867  8.967  
ECO12134 210.869 32.698  
ECO07217 210.876 -0.251  
ECO00262 210.880  9.221  
ECO04482 210.881 35.025  
ECO09491 210.882 38.547  
ECO04475 210.883  6.770  
ECO10203 210.897  4.928  
ECO07907 210.899 10.883  
ECO12622 210.901 15.273  
ECO04485 210.903 39.053  
ECO06791 210.909 11.573  
ECO00991 210.918 32.694  
ECO04478 210.921  9.574  
ECO00096 210.922  9.534  
ECO04483 210.943 14.868  
ECO04487 210.947 35.742  
ECO04484 210.947 15.729  
ECO04480 210.947  9.524  
ECO04481 210.950  9.611  
ECO00992 210.951 31.179  
ECO04486 210.952 33.570  
ECO11819 210.952 15.402  
ECO12004 210.965  8.706  
ECO07650 210.968  4.774  
ECO10534 210.977 12.749  
ECO00196 210.993 15.850  
ECO07787 210.995  8.266  
ECO07853 210.996  9.635  
ECO06463 210.997 15.656  
ECO07832 210.998  9.273  
ECO10215 211.008 -0.423  
ECO11695 211.015 12.005  
